syl_len0,syl_len1,syl_len2,syl0,syl1,syl2,nk_suffix,praefix,basic_pos,comp_struct,sa_struct,prae_class,praefix1,praefix2,praefix3,praefix4,praefix5,suffix1,suffix2,suffix3,suffix4,suffix5,suff_class,rhyme0,rhyme1,rhyme2,cv_ratio0,cv_ratio1,cv_ratio2,koda_len0,koda_len1,koda_len2,onset_len0,onset_len1,onset_len2,nucleus_len0,nucleus_len1,nucleus_len2,comp_len,sonority0,sonority1,sonority2,sonority_ratio0,sonority_ratio1,sonority_ratio2,sonority_dir,syl_class0,syl_class1,syl_class2,onset_class0,onset_class1,onset_class2,koda_class0,koda_class1,koda_class2,nucleus_class0,nucleus_class1,nucleus_class2,syl_weight0,syl_weight1,syl_weight2,nomen,sylcnt,stress_class
3,3,3,ver,j1h,ren,en,ver,V,V,AS,noacc,C,CK,CKC,CKCC,CKCCL,C,KC,CKC,LCKC,CLCKC,ø,CVC,CVV,CVC,2,0,2,1,0,1,1,1,1,1,2,1,1,111,2,1011,2,4,3,1,CKC,CL,CKC,C,C,C,C,,C,K,L,K,1,1,0,F,3,paenultima
3,3,4,Ver,j1h,rung,ung,ver,N,V,SA,noacc,C,CK,CKC,CKCC,CKCCL,C,KC,CKC,LCKC,CLCKC,ø,CVC,CVV,CVC,2,0,2,1,0,1,1,1,1,1,2,1,1,111,2,1011,2,4,3,1,CKC,CL,CKC,C,C,C,C,,C,K,L,K,1,1,1,T,3,paenultima
3,2,4,ver,ju,beln,eln,ver,V,V,AS,noacc,C,CK,CKC,CKCC,CKCCL,C,CC,KCC,CKCC,LCKCC,ø,CVC,CVV,CVCC,2,0,3,1,0,2,1,1,1,1,2,1,1,111,2,1111,2,4,2,1,CKC,CL,CKCC,C,C,C,C,,CC,K,L,K,1,1,0,F,3,paenultima
3,3,3,ver,j2n,gen,en,ver,V,A,AS,noacc,C,CK,CKC,CKCC,CKCCK,C,KC,CKC,KCKC,CKCKC,ø,CVC,CVC,CVC,2,2,2,1,1,1,1,1,1,1,1,1,1,111,2,2001,2,4,2,1,CKC,CK,CKC,C,C,C,C,,C,K,K,K,1,1,0,F,3,paenultima
3,3,4,Ver,j2n,gung,ung,ver,N,V,SA,noacc,C,CK,CKC,CKCC,CKCCK,C,KC,CKC,KCKC,CKCKC,ø,CVC,CVC,CVC,2,2,2,1,1,1,1,1,1,1,1,1,1,111,2,2001,2,4,3,1,CKC,CK,CKC,C,C,C,C,,C,K,K,K,1,1,1,T,3,paenultima
3,3,3,ver,kal,ken,en,ver,V,V,AS,noacc,C,CK,CKC,CKCC,CKCCK,C,KC,CKC,CCKC,KCCKC,ø,CVC,CVC,CVC,2,2,2,1,1,1,1,1,1,1,1,1,1,111,111,1101,2,2,2,1,CKC,CKC,CKC,C,C,C,C,C,C,K,K,K,1,1,0,F,3,paenultima
3,3,4,Ver,kal,kung,ung,ver,N,V,SA,noacc,C,CK,CKC,CKCC,CKCCK,C,KC,CKC,CCKC,KCCKC,ø,CVC,CVC,CVC,2,2,2,1,1,1,1,1,1,1,1,1,1,111,111,1101,2,2,2,1,CKC,CKC,CKC,C,C,C,C,C,C,K,K,K,1,1,1,T,3,paenultima
3,3,3,ver,kan,ten,en,ver,V,V,AS,noacc,C,CK,CKC,CKCC,CKCCK,C,KC,CKC,CCKC,KCCKC,ø,CVC,CVC,CVC,2,2,2,1,1,1,1,1,1,1,1,1,1,111,1101,1101,2,2,2,1,CKC,CKC,CKC,C,C,C,C,C,C,K,K,K,1,1,0,F,3,paenultima
3,3,3,ver,kap,pen,en,ver,V,V,AS,noacc,C,CK,CKC,CKCC,CKCCK,C,KC,CKC,KCKC,CKCKC,ø,CVC,CVC,CVC,2,2,2,1,1,1,1,1,1,1,1,1,1,111,101,1101,2,2,2,1,CKC,CK,CKC,C,C,C,C,,C,K,K,K,1,1,0,F,3,paenultima
3,3,4,ver,kap,seln,eln,ver,V,N,AS,noacc,C,CK,CKC,CKCC,CKCCK,C,CC,KCC,CKCC,CCKCC,ø,CVC,CVC,CVCC,2,2,3,1,1,2,1,1,1,1,1,1,1,111,201,1111,2,2,2,1,CKC,CKC,CKCC,C,C,C,C,C,CC,K,K,K,1,1,0,F,3,paenultima
3,3,3,ver,kar,ten,en,ver,V,V,AS,noacc,C,CK,CKC,CKCC,CKCCK,C,KC,CKC,CCKC,KCCKC,ø,CVC,CVC,CVC,2,2,2,1,1,1,1,1,1,1,1,1,1,111,111,1101,2,2,2,1,CKC,CKC,CKC,C,C,C,C,C,C,K,K,K,1,1,0,F,3,paenultima
3,2,3,ver,k1,sen,en,ver,V,V,AS,noacc,C,CK,CKC,CKCC,CKCCL,C,KC,CKC,LCKC,CLCKC,ø,CVC,CVV,CVC,2,0,2,1,0,1,1,1,1,1,2,1,1,111,101,1101,2,2,2,1,CKC,CL,CKC,C,C,C,C,,C,K,L,K,1,1,0,F,3,paenultima
3,2,4,Ver,k1,sung,ung,ver,N,V,SA,noacc,C,CK,CKC,CKCC,CKCCL,C,KC,CKC,LCKC,CLCKC,ø,CVC,CVV,CVC,2,0,2,1,0,1,1,1,1,1,2,1,1,111,101,1101,2,2,2,1,CKC,CL,CKC,C,C,C,C,,C,K,L,K,1,1,1,T,3,paenultima
3,3,3,ver,kau,fen,en,ver,V,V,AS,noacc,C,CK,CKC,CKCC,CKCCD,C,KC,CKC,DCKC,CDCKC,ø,CVC,CVV,CVC,2,0,2,1,0,1,1,1,1,1,2,1,1,111,101,1101,2,3,2,1,CKC,CD,CKC,C,C,C,C,,C,K,D,K,1,1,0,F,3,paenultima
3,3,3,Ver,k1u,fer,er,ver,N,V,SA,noacc,C,CK,CKC,CKCC,CKCCD,C,KC,CKC,DCKC,CDCKC,ø,CVC,CVV,CVC,2,0,2,1,0,1,1,1,1,1,2,1,1,111,101,111,2,3,2,0,CKC,CD,CKC,C,C,C,C,,C,K,D,K,1,1,0,T,3,paenultima
3,4,4,ver,k1uf,lich,ich,ver,A,V,SA,noacc,C,CK,CKC,CKCC,CKCCD,C,KC,CKC,CCKC,DCCKC,noacc,CVC,CVVC,CVC,2,1,2,1,1,1,1,1,1,1,2,1,1,111,201,111,2,2,3,0,CKC,CDC,CKC,C,C,C,C,C,C,K,D,K,1,1,1,F,3,paenultima
3,5,5,Ver,kaufs,preis,eis,ver,N,NN,SAS,noacc,C,CK,CKC,CKCC,CKCCD,C,DC,CDC,CCDC,CCCDC,ø,CVC,CVVCC,CCVVC,2,1,1,1,2,1,1,1,2,1,2,2,2,111,301,211,2,2,2,1,CKC,CDCC,CCDC,C,C,CC,C,CC,C,K,D,D,1,2,1,T,3,paenultima
3,3,3,ver,keh,ren,en,ver,V,V,AS,noacc,C,CK,CKC,CKCC,CKCCL,C,KC,CKC,LCKC,CLCKC,ø,CVC,CVV,CVC,2,0,2,1,0,1,1,1,1,1,2,1,1,111,101,1011,2,2,3,1,CKC,CL,CKC,C,C,C,C,,C,K,L,K,1,1,0,F,3,paenultima
3,5,4,ver,kehrs,frei,ei,ver,A,NA,SAS,noacc,C,CK,CKC,CKCC,CKCCL,D,CD,CCD,CCCD,CCCCD,ø,CVC,CVVCC,CCVV,2,1,1,1,2,0,1,1,2,1,2,2,2,111,211,111,2,2,3,0,CKC,CLCC,CCD,C,C,CC,C,CC,,K,L,D,1,2,1,F,3,paenultima
3,5,5,ver,kehrs,reich,eich,ver,A,NA,SAS,noacc,C,CK,CKC,CKCC,CKCCL,C,DC,CDC,CCDC,CCCDC,ø,CVC,CVVCC,CVVC,2,1,1,1,2,1,1,1,1,1,2,2,2,111,211,111,2,2,3,0,CKC,CLCC,CDC,C,C,C,C,CC,C,K,L,D,1,2,1,F,3,paenultima
3,5,4,Ver,kehrs,stau,au,ver,N,NN,SAS,noacc,C,CK,CKC,CKCC,CKCCL,D,CD,CCD,CCCD,CCCCD,ø,CVC,CVVCC,CCVV,2,1,1,1,2,0,1,1,2,1,2,2,2,111,211,201,2,2,2,1,CKC,CLCC,CCD,C,C,CC,C,CC,,K,L,D,1,2,1,T,3,paenultima
3,5,4,Ver,kehrt,heit,eit,ø,N,A,SA,ø,C,CK,CKC,CKCC,CKCCL,C,DC,CDC,CCDC,CCCDC,ø,CVC,CVVCC,CVVC,2,1,1,1,2,1,1,1,1,1,2,2,1,111,211,201,2,2,2,1,CKC,CLCC,CDC,C,C,C,C,CC,C,K,L,D,1,2,1,T,3,paenultima
3,3,4,Ver,keh,rung,ung,ver,N,V,SA,noacc,C,CK,CKC,CKCC,CKCCL,C,KC,CKC,LCKC,CLCKC,ø,CVC,CVV,CVC,2,0,2,1,0,1,1,1,1,1,2,1,1,111,101,1011,2,2,3,1,CKC,CL,CKC,C,C,C,C,,C,K,L,K,1,1,1,T,3,paenultima
3,3,3,ver,kei,len,en,ver,V,V,AS,noacc,C,CK,CKC,CKCC,CKCCD,C,KC,CKC,DCKC,CDCKC,ø,CVC,CVV,CVC,2,0,2,1,0,1,1,1,1,1,2,1,1,111,101,1011,2,3,3,1,CKC,CD,CKC,C,C,C,C,,C,K,D,K,1,1,0,F,3,paenultima
3,3,3,ver,ken,nen,en,ver,V,V,AS,noacc,C,CK,CKC,CKCC,CKCCK,C,KC,CKC,KCKC,CKCKC,ø,CVC,CVC,CVC,2,2,2,1,1,1,1,1,1,1,1,1,1,111,101,2001,2,2,2,1,CKC,CK,CKC,C,C,C,C,,C,K,K,K,1,1,0,F,3,paenultima
3,3,4,Ver,ken,nung,ung,ver,N,V,SA,noacc,C,CK,CKC,CKCC,CKCCK,C,KC,CKC,KCKC,CKCKC,ø,CVC,CVC,CVC,2,2,2,1,1,1,1,1,1,1,1,1,1,111,101,2001,2,2,3,1,CKC,CK,CKC,C,C,C,C,,C,K,K,K,1,1,1,T,3,paenultima
3,3,3,ver,ket,ten,en,ver,V,V,AS,noacc,C,CK,CKC,CKCC,CKCCK,C,KC,CKC,KCKC,CKCKC,ø,CVC,CVC,CVC,2,2,2,1,1,1,1,1,1,1,1,1,1,111,101,1101,2,2,2,1,CKC,CK,CKC,C,C,C,C,,C,K,K,K,1,1,0,F,3,paenultima
3,3,4,Ver,ket,tung,ung,ver,N,V,SA,noacc,C,CK,CKC,CKCC,CKCCK,C,KC,CKC,KCKC,CKCKC,ø,CVC,CVC,CVC,2,2,2,1,1,1,1,1,1,1,1,1,1,111,101,1101,2,2,2,1,CKC,CK,CKC,C,C,C,C,,C,K,K,K,1,1,1,T,3,paenultima
3,3,4,ver,ket,zern,ern,ver,V,N,AS,noacc,C,CK,CKC,CKCC,CKCCK,C,CC,KCC,AKCC,KAKCC,ø,CVC,CVC,CVCC,2,2,3,1,1,2,1,1,1,1,1,1,1,111,101,1111,2,2,2,1,CKC,CK,AKCC,C,C,A,C,,CC,K,K,K,1,1,0,F,3,paenultima
3,3,4,ver,kie,seln,eln,ver,V,N,AS,noacc,C,CK,CKC,CKCC,CKCCL,C,CC,KCC,CKCC,LCKCC,ø,CVC,CVV,CVCC,2,0,3,1,0,2,1,1,1,1,2,1,1,111,101,1111,2,3,2,1,CKC,CL,CKCC,C,C,C,C,,CC,K,L,K,1,1,0,F,3,paenultima
3,3,5,ver,kit,schen,en,ver,V,N,AS,noacc,C,CK,CKC,CKCC,CKCCK,C,KC,CKC,CCKC,KCCKC,ø,CVC,CVC,CVC,2,2,2,1,1,1,1,1,1,1,1,1,1,111,201,1101,2,2,2,1,CKC,CKC,CKC,C,C,C,C,C,C,K,K,K,1,1,0,F,3,paenultima
3,3,3,ver,kit,ten,en,ver,V,V,AS,noacc,C,CK,CKC,CKCC,CKCCK,C,KC,CKC,KCKC,CKCKC,ø,CVC,CVC,CVC,2,2,2,1,1,1,1,1,1,1,1,1,1,111,101,1101,2,3,2,1,CKC,CK,CKC,C,C,C,C,,C,K,K,K,1,1,0,F,3,paenultima
3,3,3,ver,kla,gen,en,ver,V,V,AS,noacc,C,CK,CKC,CKCC,CKCCC,C,KC,CKC,LCKC,CLCKC,ø,CVC,CCVV,CVC,2,1,2,1,0,1,1,2,1,1,2,1,1,111,111,1101,2,3,2,1,CKC,CCL,CKC,C,CC,C,C,,C,K,L,K,1,1,0,F,3,paenultima
3,4,4,ver,klam,mern,ern,ver,V,V,AS,noacc,C,CK,CKC,CKCC,CKCCC,C,CC,KCC,CKCC,KCKCC,ø,CVC,CCVC,CVCC,2,3,3,1,1,2,1,2,1,1,1,1,1,111,111,2011,2,2,2,1,CKC,CCK,CKCC,C,CC,C,C,,CC,K,K,K,1,1,0,F,3,paenultima
3,3,3,ver,kla,ren,en,ver,V,A,AS,noacc,C,CK,CKC,CKCC,CKCCC,C,KC,CKC,LCKC,CLCKC,ø,CVC,CCVV,CVC,2,1,2,1,0,1,1,2,1,1,2,1,1,111,111,1011,2,3,3,1,CKC,CCL,CKC,C,CC,C,C,,C,K,L,K,1,1,0,F,3,paenultima
3,3,3,ver,kl1,ren,en,ver,V,V,AS,noacc,C,CK,CKC,CKCC,CKCCC,C,KC,CKC,LCKC,CLCKC,ø,CVC,CCVV,CVC,2,1,2,1,0,1,1,2,1,1,2,1,1,111,111,1011,2,2,3,1,CKC,CCL,CKC,C,CC,C,C,,C,K,L,K,1,1,0,F,3,paenultima
3,3,4,Ver,kla,rung,ung,ver,N,V,SA,noacc,C,CK,CKC,CKCC,CKCCC,C,KC,CKC,LCKC,CLCKC,ø,CVC,CCVV,CVC,2,1,2,1,0,1,1,2,1,1,2,1,1,111,111,1011,2,3,3,1,CKC,CCL,CKC,C,CC,C,C,,C,K,L,K,1,1,1,T,3,paenultima
3,3,4,Ver,kl1,rung,ung,ver,N,V,SA,noacc,C,CK,CKC,CKCC,CKCCC,C,KC,CKC,LCKC,CLCKC,ø,CVC,CCVV,CVC,2,1,2,1,0,1,1,2,1,1,2,1,1,111,111,1011,2,2,3,1,CKC,CCL,CKC,C,CC,C,C,,C,K,L,K,1,1,1,T,3,paenultima
3,4,4,ver,klau,seln,eln,ver,V,N,AS,noacc,C,CK,CKC,CKCC,CKCCC,C,CC,KCC,CKCC,DCKCC,ø,CVC,CCVV,CVCC,2,1,3,1,0,2,1,2,1,1,2,1,1,111,111,1111,2,3,2,1,CKC,CCD,CKCC,C,CC,C,C,,CC,K,D,K,1,1,0,F,3,paenultima
3,3,3,ver,kle,ben,en,ver,V,V,AS,noacc,C,CK,CKC,CKCC,CKCCC,C,KC,CKC,LCKC,CLCKC,ø,CVC,CCVV,CVC,2,1,2,1,0,1,1,2,1,1,2,1,1,111,111,1101,2,2,2,1,CKC,CCL,CKC,C,CC,C,C,,C,K,L,K,1,1,0,F,3,paenultima
3,3,4,Ver,kle,bung,ung,ver,N,V,SA,noacc,C,CK,CKC,CKCC,CKCCC,C,KC,CKC,LCKC,CLCKC,ø,CVC,CCVV,CVC,2,1,2,1,0,1,1,2,1,1,2,1,1,111,111,1101,2,2,2,1,CKC,CCL,CKC,C,CC,C,C,,C,K,L,K,1,1,1,T,3,paenultima
3,3,5,ver,kle,ckern,ern,ver,V,V,AS,noacc,C,CK,CKC,CKCC,CKCCC,C,CC,KCC,CKCC,KCKCC,ø,CVC,CCVC,CVCC,2,3,3,1,1,2,1,2,1,1,1,1,1,111,111,1111,2,2,2,1,CKC,CCK,CKCC,C,CC,C,C,,CC,K,K,K,1,1,0,F,3,paenultima
3,4,3,ver,klei,den,en,ver,V,V,AS,noacc,C,CK,CKC,CKCC,CKCCC,C,KC,CKC,DCKC,CDCKC,ø,CVC,CCVV,CVC,2,1,2,1,0,1,1,2,1,1,2,1,1,111,111,1101,2,3,2,1,CKC,CCD,CKC,C,CC,C,C,,C,K,D,K,1,1,0,F,3,paenultima
3,4,4,Ver,klei,dung,ung,ver,N,V,SA,noacc,C,CK,CKC,CKCC,CKCCC,C,KC,CKC,DCKC,CDCKC,ø,CVC,CCVV,CVC,2,1,2,1,0,1,1,2,1,1,2,1,1,111,111,1101,2,3,2,1,CKC,CCD,CKC,C,CC,C,C,,C,K,D,K,1,1,1,T,3,paenultima
3,4,4,ver,klei,nern,ern,ver,V,A,ø,noacc,C,CK,CKC,CKCC,CKCCC,C,CC,KCC,CKCC,DCKCC,ø,CVC,CCVV,CVCC,2,1,3,1,0,2,1,2,1,1,2,1,1,111,111,2011,2,3,2,1,CKC,CCD,CKCC,C,CC,C,C,,CC,K,D,K,1,1,0,F,3,paenultima
3,4,5,ver,klei,stern,ern,ver,V,V,AS,noacc,C,CK,CKC,CKCC,CKCCC,C,CC,KCC,CKCC,CCKCC,ø,CVC,CCVVC,CVCC,2,1,3,1,1,2,1,2,1,1,2,1,1,111,211,1111,2,2,2,1,CKC,CCDC,CKCC,C,CC,C,C,C,CC,K,D,K,1,1,0,F,3,paenultima
3,4,3,ver,klem,men,en,ver,V,V,AS,noacc,C,CK,CKC,CKCC,CKCCC,C,KC,CKC,KCKC,CKCKC,ø,CVC,CCVC,CVC,2,3,2,1,1,1,1,2,1,1,1,1,1,111,111,2001,2,2,2,1,CKC,CCK,CKC,C,CC,C,C,,C,K,K,K,1,1,0,F,3,paenultima
3,4,3,ver,klin,gen,en,ver,V,V,AS,noacc,C,CK,CKC,CKCC,CKCCC,C,KC,CKC,KCKC,CKCKC,ø,CVC,CCVC,CVC,2,3,2,1,1,1,1,2,1,1,1,1,1,111,111,2001,2,3,2,1,CKC,CCK,CKC,C,CC,C,C,,C,K,K,K,1,1,0,F,3,paenultima
3,4,3,ver,klum,pen,en,ver,V,N,AS,noacc,C,CK,CKC,CKCC,CKCCC,C,KC,CKC,CCKC,KCCKC,ø,CVC,CCVC,CVC,2,3,2,1,1,1,1,2,1,1,1,1,1,111,1111,1101,2,2,2,1,CKC,CCKC,CKC,C,CC,C,C,C,C,K,K,K,1,1,0,F,3,paenultima
3,4,3,ver,knap,pen,en,ver,V,A,AS,noacc,C,CK,CKC,CKCC,CKCCC,C,KC,CKC,KCKC,CKCKC,ø,CVC,CCVC,CVC,2,3,2,1,1,1,1,2,1,1,1,1,1,111,1101,1101,2,2,2,1,CKC,CCK,CKC,C,CC,C,C,,C,K,K,K,1,1,0,F,3,paenultima
3,4,4,Ver,knap,pung,ung,ver,N,V,SA,noacc,C,CK,CKC,CKCC,CKCCC,C,KC,CKC,KCKC,CKCKC,ø,CVC,CCVC,CVC,2,3,2,1,1,1,1,2,1,1,1,1,1,111,1101,1101,2,2,2,1,CKC,CCK,CKC,C,CC,C,C,,C,K,K,K,1,1,1,T,3,paenultima
3,3,4,ver,kna,sten,en,ver,V,N,AS,noacc,C,CK,CKC,CKCC,CKCCC,C,KC,CKC,CCKC,KCCKC,ø,CVC,CCVC,CVC,2,3,2,1,1,1,1,2,1,1,1,1,1,111,1201,1101,2,2,2,1,CKC,CCKC,CKC,C,CC,C,C,C,C,K,K,K,1,1,0,F,3,paenultima
3,5,5,ver,knaut,schen,en,ver,V,V,AS,noacc,C,CK,CKC,CKCC,CKCCC,C,KC,CKC,CCKC,DCCKC,ø,CVC,CCVVC,CVC,2,1,2,1,1,1,1,2,1,1,2,1,1,111,1201,1101,2,2,2,1,CKC,CCDC,CKC,C,CC,C,C,C,C,K,D,K,1,1,0,F,3,paenultima
3,4,3,ver,knei,fen,en,ver,V,V,AS,noacc,C,CK,CKC,CKCC,CKCCC,C,KC,CKC,DCKC,CDCKC,ø,CVC,CCVV,CVC,2,1,2,1,0,1,1,2,1,1,2,1,1,111,1101,1101,2,3,2,1,CKC,CCD,CKC,C,CC,C,C,,C,K,D,K,1,1,0,F,3,paenultima
3,3,5,ver,kn3,chern,ern,ver,V,N,ø,noacc,C,CK,CKC,CKCC,CKCCC,C,CC,KCC,CKCC,KCKCC,ø,CVC,CCVC,CVCC,2,3,3,1,1,2,1,2,1,1,1,1,1,111,1101,1111,2,2,2,1,CKC,CCK,CKCC,C,CC,C,C,,CC,K,K,K,1,1,0,F,3,paenultima
3,4,4,ver,knor,peln,eln,ver,V,N,AS,noacc,C,CK,CKC,CKCC,CKCCC,C,CC,KCC,CKCC,CCKCC,ø,CVC,CCVC,CVCC,2,3,3,1,1,2,1,2,1,1,1,1,1,111,1111,1111,2,2,2,1,CKC,CCKC,CKCC,C,CC,C,C,C,CC,K,K,K,1,1,0,F,3,paenultima
3,3,3,ver,kno,ten,en,ver,V,V,AS,noacc,C,CK,CKC,CKCC,CKCCC,C,KC,CKC,LCKC,CLCKC,ø,CVC,CCVV,CVC,2,1,2,1,0,1,1,2,1,1,2,1,1,111,1101,1101,2,2,2,1,CKC,CCL,CKC,C,CC,C,C,,C,K,L,K,1,1,0,F,3,paenultima
3,3,4,Ver,kno,tung,ung,ver,N,V,SA,noacc,C,CK,CKC,CKCC,CKCCC,C,KC,CKC,LCKC,CLCKC,ø,CVC,CCVV,CVC,2,1,2,1,0,1,1,2,1,1,2,1,1,111,1101,1101,2,2,2,1,CKC,CCL,CKC,C,CC,C,C,,C,K,L,K,1,1,1,T,3,paenultima
3,4,3,ver,kn2p,fen,en,ver,V,V,AS,noacc,C,CK,CKC,CKCC,CKCCC,C,KC,AKC,KAKC,CKAKC,ø,CVC,CCVC,CVC,2,3,2,1,1,1,1,2,1,1,1,1,1,111,1101,1101,2,2,2,1,CKC,CCK,AKC,C,CC,A,C,,C,K,K,K,1,1,0,F,3,paenultima
3,4,4,Ver,kn2p,fung,ung,ver,N,V,SA,noacc,C,CK,CKC,CKCC,CKCCC,C,KC,AKC,KAKC,CKAKC,ø,CVC,CCVC,CVC,2,3,2,1,1,1,1,2,1,1,1,1,1,111,1101,1101,2,2,2,1,CKC,CCK,AKC,C,CC,A,C,,C,K,K,K,1,1,1,T,3,paenultima
3,2,4,ver,ko,chen,en,ver,V,V,AS,noacc,C,CK,CKC,CKCC,CKCCK,C,KC,CKC,KCKC,CKCKC,ø,CVC,CVC,CVC,2,2,2,1,1,1,1,1,1,1,1,1,1,111,101,1101,2,2,2,1,CKC,CK,CKC,C,C,C,C,,C,K,K,K,1,1,0,F,3,paenultima
3,3,3,ver,koh,len,en,ver,V,V,AS,noacc,C,CK,CKC,CKCC,CKCCL,C,KC,CKC,LCKC,CLCKC,ø,CVC,CVV,CVC,2,0,2,1,0,1,1,1,1,1,2,1,1,111,101,1011,2,2,3,1,CKC,CL,CKC,C,C,C,C,,C,K,L,K,1,1,0,F,3,paenultima
3,3,4,Ver,koh,lung,ung,ver,N,V,SA,noacc,C,CK,CKC,CKCC,CKCCL,C,KC,CKC,LCKC,CLCKC,ø,CVC,CVV,CVC,2,0,2,1,0,1,1,1,1,1,2,1,1,111,101,1011,2,2,3,1,CKC,CL,CKC,C,C,C,C,,C,K,L,K,1,1,1,T,3,paenultima
3,3,3,ver,kom,men,en,ver,V,V,AS,noacc,C,CK,CKC,CKCC,CKCCK,C,KC,CKC,KCKC,CKCKC,ø,CVC,CVC,CVC,2,2,2,1,1,1,1,1,1,1,1,1,1,111,101,2001,2,2,2,1,CKC,CK,CKC,C,C,C,C,,C,K,K,K,1,1,0,F,3,paenultima
3,3,4,ver,kop,peln,eln,ver,V,V,AS,noacc,C,CK,CKC,CKCC,CKCCK,C,CC,KCC,CKCC,KCKCC,ø,CVC,CVC,CVCC,2,2,3,1,1,2,1,1,1,1,1,1,1,111,101,1111,2,2,2,1,CKC,CK,CKCC,C,C,C,C,,CC,K,K,K,1,1,0,F,3,paenultima
3,3,3,ver,kor,ken,en,ver,V,N,AS,noacc,C,CK,CKC,CKCC,CKCCK,C,KC,CKC,CCKC,KCCKC,ø,CVC,CVC,CVC,2,2,2,1,1,1,1,1,1,1,1,1,1,111,111,1101,2,2,2,1,CKC,CKC,CKC,C,C,C,C,C,C,K,K,K,1,1,0,F,3,paenultima
3,4,3,ver,kork,sen,en,ver,V,V,SA,noacc,C,CK,CKC,CKCC,CKCCK,C,KC,CKC,CCKC,CCCKC,ø,CVC,CVC,CCVC,2,2,3,1,1,1,1,1,2,1,1,1,1,111,111,1201,2,2,2,1,CKC,CKC,CCKC,C,C,CC,C,C,C,K,K,K,1,1,0,F,3,paenultima
3,3,3,ver,k3r,nen,en,ver,V,V,AS,noacc,C,CK,CKC,CKCC,CKCCK,C,KC,CKC,CCKC,KCCKC,ø,CVC,CVC,CVC,2,2,2,1,1,1,1,1,1,1,1,1,1,111,111,2001,2,2,2,1,CKC,CKC,CKC,C,C,C,C,C,C,K,K,K,1,1,0,F,3,paenultima
3,3,4,ver,k3r,pern,ern,ver,V,N,AS,noacc,C,CK,CKC,CKCC,CKCCK,C,CC,KCC,CKCC,CCKCC,ø,CVC,CVC,CVCC,2,2,3,1,1,2,1,1,1,1,1,1,1,111,111,1111,2,2,2,1,CKC,CKC,CKCC,C,C,C,C,C,CC,K,K,K,1,1,0,F,3,paenultima
3,4,3,ver,kraf,ten,en,ver,V,N,AS,noacc,C,CK,CKC,CKCC,CKCCC,C,KC,CKC,CCKC,KCCKC,ø,CVC,CCVC,CVC,2,3,2,1,1,1,1,2,1,1,1,1,1,111,211,1101,2,2,2,1,CKC,CCKC,CKC,C,CC,C,C,C,C,K,K,K,1,1,0,F,3,paenultima
3,4,3,ver,kral,len,en,ver,V,V,AS,noacc,C,CK,CKC,CKCC,CKCCC,C,KC,CKC,KCKC,CKCKC,ø,CVC,CCVC,CVC,2,3,2,1,1,1,1,2,1,1,1,1,1,111,111,1011,2,2,3,1,CKC,CCK,CKC,C,CC,C,C,,C,K,K,K,1,1,0,F,3,paenultima
3,5,3,ver,kramp,fen,en,ver,V,V,AS,noacc,C,CK,CKC,CKCC,CKCCC,C,KC,AKC,CAKC,KCAKC,ø,CVC,CCVC,CVC,2,3,2,1,1,1,1,2,1,1,1,1,1,111,1111,1101,2,2,2,1,CKC,CCKC,AKC,C,CC,A,C,C,C,K,K,K,1,1,0,F,3,paenultima
3,5,4,Ver,kramp,fung,ung,ver,N,V,SA,noacc,C,CK,CKC,CKCC,CKCCC,C,KC,AKC,CAKC,KCAKC,ø,CVC,CCVC,CVC,2,3,2,1,1,1,1,2,1,1,1,1,1,111,1111,1101,2,2,2,1,CKC,CCKC,AKC,C,CC,A,C,C,C,K,K,K,1,1,1,T,3,paenultima
3,4,4,ver,krie,chen,en,ver,V,V,AS,noacc,C,CK,CKC,CKCC,CKCCC,C,KC,CKC,LCKC,CLCKC,ø,CVC,CCVV,CVC,2,1,2,1,0,1,1,2,1,1,2,1,1,111,111,1101,2,3,2,1,CKC,CCL,CKC,C,CC,C,C,,C,K,L,K,1,1,0,F,3,paenultima
3,3,4,ver,kr2,meln,eln,ver,V,V,AS,noacc,C,CK,CKC,CKCC,CKCCC,C,CC,KCC,CKCC,LCKCC,ø,CVC,CCVV,CVCC,2,1,3,1,0,2,1,2,1,1,2,1,1,111,111,2011,2,3,2,1,CKC,CCL,CKCC,C,CC,C,C,,CC,K,L,K,1,1,0,F,3,paenultima
3,4,3,ver,kr2m,men,en,ver,V,V,AS,noacc,C,CK,CKC,CKCC,CKCCC,C,KC,CKC,KCKC,CKCKC,ø,CVC,CCVC,CVC,2,3,2,1,1,1,1,2,1,1,1,1,1,111,111,2001,2,3,2,1,CKC,CCK,CKC,C,CC,C,C,,C,K,K,K,1,1,0,F,3,paenultima
3,4,4,Ver,kr2m,mung,ung,ver,N,V,SA,noacc,C,CK,CKC,CKCC,CKCCC,C,KC,CKC,KCKC,CKCKC,ø,CVC,CCVC,CVC,2,3,2,1,1,1,1,2,1,1,1,1,1,111,111,2001,2,3,3,1,CKC,CCK,CKC,C,CC,C,C,,C,K,K,K,1,1,1,T,3,paenultima
3,4,4,ver,kr2p,peln,eln,ver,V,N,AS,noacc,C,CK,CKC,CKCC,CKCCC,C,CC,KCC,CKCC,KCKCC,ø,CVC,CCVC,CVCC,2,3,3,1,1,2,1,2,1,1,1,1,1,111,111,1111,2,3,2,1,CKC,CCK,CKCC,C,CC,C,C,,CC,K,K,K,1,1,0,F,3,paenultima
