syl_suffix,signi_suffix,suffix1,suffix2,suffix3,suffix4,suffix5,suffix_phoncat1,suffix_phoncat2,suffix_phoncat3,suffix_phoncat4,suffix_phoncat5,suff_class,syl_praefix,signi_praefix,praefix1,praefix2,praefix3,praefix4,praefix5,praefix_phoncat1,praefix_phoncat2,praefix_phoncat3,praefix_phoncat4,praefix_phoncat5,prae_class,sonority0,sonority1,sonority2,sonority3,sonority4,sonority_ratio0,sonority_ratio1,sonority_ratio2,sonority_ratio3,sonority_ratio4,sonority_dir,syl_weight0,syl_weight1,syl_weight2,syl_weight3,syl_weight4,syl_open0,syl_open1,syl_open2,syl_open3,syl_open4,syl_phoncat0,syl_phoncat1,syl_phoncat2,syl_phoncat3,syl_phoncat4,onset_phoncat0,onset_phoncat1,onset_phoncat2,onset_phoncat3,onset_phoncat4,koda_phoncat0,koda_phoncat1,koda_phoncat2,koda_phoncat3,koda_phoncat4,nucleus_phoncat0,nucleus_phoncat1,nucleus_phoncat2,nucleus_phoncat3,nucleus_phoncat4,syl_len0,syl_len1,syl_len2,syl_len3,syl_len4,koda_len0,koda_len1,koda_len2,koda_len3,koda_len4,onset_len0,onset_len1,onset_len2,onset_len3,onset_len4,nucleus_len0,nucleus_len1,nucleus_len2,nucleus_len3,nucleus_len4,syl_cv0,syl_cv1,syl_cv2,syl_cv3,syl_cv4,cv_ratio0,cv_ratio1,cv_ratio2,cv_ratio3,cv_ratio4,pos,comp_struct,nomen,comp_len,Word,stress_class
ral,ø,l,al,ral,eral,teral,C,LC,CLC,LCLC,CLCLC,ø,u,ø,u,un,uni,unil,unila,K,KC,KCL,KCLC,KCLCK,ø,8,11,10,7,18,8,5,5,3,6,1,light,light,light,light,light,c,o,c,o,c,K,CL,CK,CL,CLC,,C,C,C,C,,,,,C,K,L,K,L,L,1,2,2,2,3,1,0,1,0,1,0,1,1,1,1,1,2,1,2,2,VC,CVV,CVC,CVV,CVVC,1,0,2,0,1,A,AA,F,2,unilateral,ultima
trag,ø,g,ag,rag,trag,itrag,C,LC,CLC,CCLC,DCCLC,ø,Un,ø,U,Un,Unk,Unko,Unkos,K,KC,KCC,KCCK,KCCKC,ø,11,8,10,11,16,5,2,3,5,4,1,light,light,schwa,light,light,c,c,c,o,c,KC,CKC,CKC,CD,CCLC,,C,C,C,CC,C,C,C,,C,K,K,K,D,L,2,2,4,3,4,1,1,1,0,1,0,1,1,1,2,1,1,1,2,2,VC,CVC,CVC,CVV,CCVVC,1,2,2,0,1,N,NN,T,2,Unkostenbeitrag,prima
ter,ø,r,er,ter,fter,ifter,C,KC,CKC,CCKC,KCCKC,ø,Un,ø,U,Un,Unr,Unru,Unruh,K,KC,KCC,KCCL,KCCLK,ø,11,12,6,11,11,5,6,6,2,3,-1,light,light,schwa,light,schwa,c,o,o,c,c,KC,CL,K,CCKC,CKC,,C,,CC,C,C,,,C,C,K,L,K,K,K,2,2,2,4,3,1,0,0,1,1,0,1,0,2,1,1,2,1,1,1,VC,CVV,V,CCVC,CVC,1,0,0,3,2,N,NV,T,2,Unruhestifter,prima
chen,chen,n,en,hen,chen,ichen,C,KC,CKC,DCKC,CDCKC,ø,un,ø,u,un,uns,unse,unser,K,KC,KCC,KCCK,KCCKC,ø,11,7,11,15,10,5,3,3,5,3,0,light,schwa,schwa,light,schwa,c,o,c,o,c,KC,CK,CKC,CCD,CKC,,C,C,CC,C,C,,C,,C,K,K,K,D,K,2,2,3,4,4,1,0,1,0,1,0,1,1,2,1,1,1,1,2,1,VC,CV,CVC,CCVV,CVC,1,1,2,1,2,X,ø,F,2,unseresgleichen,multa
lung,ø,g,ng,ung,lung,ilung,C,KC,CKC,DCKC,CDCKC,ø,Un,ø,U,Un,Unt,Unte,Unter,K,KC,KCC,KCCK,KCCKC,acc,11,11,7,11,15,5,3,3,5,5,0,light,schwa,light,light,light,c,c,c,o,c,KC,CKC,KC,CD,CKC,,C,,C,C,C,C,C,,C,K,K,K,D,K,2,3,2,3,4,1,1,1,0,1,0,1,0,1,1,1,1,1,2,1,VC,CVC,VC,CVV,CVC,1,2,1,0,2,N,PN,T,2,Unterabteilung,prima
ten,ø,n,en,ten,hten,chten,C,KC,CKC,CCKC,KCCKC,ø,un,ø,u,un,unt,unte,unter,K,KC,KCC,KCCK,KCCKC,acc,11,11,7,13,10,5,3,3,4,3,0,light,schwa,schwa,light,schwa,c,c,o,c,c,KC,CKC,CK,CKC,CKC,,C,C,C,C,C,C,,C,C,K,K,K,K,K,2,3,2,4,3,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,VC,CVC,CV,CVC,CVC,1,2,1,2,2,V,PV,F,2,unterbelichten,prima
ten,ø,n,en,ten,rten,erten,C,KC,CKC,CCKC,LCCKC,ø,un,ø,u,un,unt,unte,unter,K,KC,KCC,KCCK,KCCKC,acc,11,11,7,11,10,5,3,3,3,3,-1,light,schwa,schwa,light,schwa,c,c,o,c,c,KC,CKC,CK,CLC,CKC,,C,C,C,C,C,C,,C,C,K,K,K,L,K,2,3,2,3,3,1,1,0,1,1,0,1,1,1,1,1,1,1,2,1,VC,CVC,CV,CVVC,CVC,1,2,1,1,2,V,PV,F,2,unterbewerten,prima
sein,ø,n,in,ein,sein,tsein,C,DC,CDC,CCDC,CCCDC,ø,Un,ø,U,Un,Unt,Unte,Unter,K,KC,KCC,KCCK,KCCKC,acc,11,11,7,11,14,5,3,3,2,4,0,light,schwa,schwa,heavy,light,c,c,o,c,c,KC,CKC,CK,CKCC,CDC,,C,C,C,C,C,C,,CC,C,K,K,K,K,D,2,3,2,4,4,1,1,0,2,1,0,1,1,1,1,1,1,1,1,2,VC,CVC,CV,CVCC,CVVC,1,2,1,3,1,N,PN,T,2,Unterbewusstsein,prima
len,ø,n,en,len,hlen,ahlen,C,KC,CKC,LCKC,ALCKC,ø,un,ø,u,un,unt,unte,unter,K,KC,KCC,KCCK,KCCKC,acc,11,11,7,11,13,5,3,3,5,4,0,light,schwa,schwa,light,schwa,c,c,o,o,c,KC,CKC,CK,AL,CKC,,C,C,A,C,C,C,,,C,K,K,K,L,K,2,3,2,3,3,1,1,0,0,1,0,1,1,1,1,1,1,1,2,1,VC,CVC,CV,CVV,CVC,1,2,1,0,2,V,PV,F,2,unterbezahlen,prima
mer,ø,r,er,mer,mmer,ammer,C,KC,CKC,KCKC,CKCKC,ø,Un,ø,U,Un,Unt,Unte,Unter,K,KC,KCC,KCCK,KCCKC,acc,11,11,14,7,13,5,3,3,3,4,0,light,schwa,light,light,schwa,c,c,c,c,c,KC,CKC,CCKC,CK,CKC,,C,CC,C,C,C,C,C,,C,K,K,K,K,K,2,3,5,3,3,1,1,1,1,1,0,1,2,1,1,1,1,1,1,1,VC,CVC,CCVC,CVC,CVC,1,2,3,2,2,N,NN,T,2,Unterdruckkammer,prima
lich,ø,h,ch,ich,lich,tlich,C,KC,CKC,CCKC,KCCKC,noacc,un,ø,u,un,unt,unte,unter,K,KC,KCC,KCCK,KCCKC,acc,11,11,14,13,13,5,3,3,3,4,0,light,schwa,heavy,light,light,c,c,c,c,c,KC,CKC,CKCC,CCKC,CKC,,C,C,CC,C,C,C,CC,C,C,K,K,K,K,K,2,3,5,7,4,1,1,2,1,1,0,1,1,2,1,1,1,1,1,1,VC,CVC,CVCC,CCVC,CVC,1,2,3,3,2,A,ø,F,2,unterdurchschnittlich,prima
der,ø,r,er,der,nder,ander,C,KC,CKC,CCKC,KCCKC,ø,un,ø,u,un,unt,unte,unter,K,KC,KCC,KCCK,KCCKC,acc,11,11,13,9,11,5,3,6,4,3,-1,light,schwa,light,light,schwa,c,c,c,c,c,KC,CKC,DC,KC,CKC,,C,,,C,C,C,C,C,C,K,K,D,K,K,2,3,3,2,3,1,1,1,1,1,0,1,0,0,1,1,1,2,1,1,VC,CVC,VVC,VC,CVC,1,2,0,1,2,ADV,ø,F,2,untereinander,paenultima
ckelt,ø,t,lt,elt,kelt,ckelt,C,CC,KCC,CKCC,KCKCC,ø,un,ø,u,un,unt,unte,unter,K,KC,KCC,KCCK,KCCKC,acc,11,11,10,9,12,5,3,3,4,3,0,light,schwa,heavy,light,schwa,c,c,c,c,c,KC,CKC,KCC,CK,CKCC,,C,,C,C,C,C,CC,,CC,K,K,K,K,K,2,3,3,2,5,1,1,2,1,2,0,1,0,1,1,1,1,1,1,1,VC,CVC,VCC,CVC,CVCC,1,2,2,2,3,A,ø,F,2,unterentwickelt,prima
rung,ø,g,ng,ung,rung,hrung,C,KC,CKC,LCKC,CLCKC,ø,Un,ø,U,Un,Unt,Unte,Unter,K,KC,KCC,KCCK,KCCKC,acc,11,11,10,9,15,5,3,5,4,5,0,light,schwa,light,light,light,c,c,c,o,c,KC,CKC,KC,CL,CKC,,C,,C,C,C,C,C,,C,K,K,K,L,K,2,3,2,3,4,1,1,1,0,1,0,1,0,1,1,1,1,1,2,1,VC,CVC,VC,CVV,CVC,1,2,1,0,2,N,PN,T,2,Unterernaehrung,prima
gen,ø,n,en,gen,igen,tigen,C,KC,CKC,KCKC,CKCKC,ø,un,ø,u,un,unt,unte,unter,K,KC,KCC,KCCK,KCCKC,acc,11,11,11,9,10,5,3,3,4,3,-1,light,schwa,light,light,schwa,c,c,c,c,c,KC,CKC,CKC,CK,CKC,,C,C,C,C,C,C,C,,C,K,K,K,K,K,2,3,3,2,3,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,VC,CVC,CVC,CVC,CVC,1,2,2,2,2,V,PV,F,2,unterfertigen,antepaenultima
rung,ø,g,ng,ung,rung,erung,C,KC,CKC,KCKC,DKCKC,ø,Un,ø,U,Un,Unt,Unte,Unter,K,KC,KCC,KCCK,KCCKC,acc,11,11,11,6,15,5,3,5,6,5,0,light,schwa,light,schwa,light,c,c,o,o,c,KC,CKC,CD,K,CKC,,C,C,,C,C,C,,,C,K,K,D,K,K,2,3,3,1,4,1,1,0,0,1,0,1,1,0,1,1,1,2,1,1,VC,CVC,CVV,V,CVC,1,2,0,0,2,N,PN,T,2,Unterfeuerung,antepaenultima
drant,ø,t,nt,ant,rant,drant,C,CC,KCC,CKCC,CCKCC,ø,Un,ø,U,Un,Unt,Unte,Unter,K,KC,KCC,KCCK,KCCKC,acc,11,11,17,9,15,5,3,4,4,3,0,light,schwa,light,light,heavy,c,c,c,c,c,KC,CKC,CCLC,CK,CCKCC,,C,CC,C,CC,C,C,C,,CC,K,K,L,K,K,2,3,4,2,5,1,1,1,1,2,0,1,2,1,2,1,1,2,1,1,VC,CVC,CCVVC,CVC,CCVCC,1,2,1,2,4,N,ø,T,2,Unterflurhydrant,antepaenultima
on,ø,n,on,ion,tion,ktion,C,LC,LLC,ALLC,CALLC,ø,Un,ø,U,Un,Unt,Unte,Unter,K,KC,KCC,KCCK,KCCKC,acc,11,11,13,9,9,5,3,3,4,4,-1,light,schwa,heavy,light,light,c,c,c,o,c,KC,CKC,CKCC,AL,LC,,C,C,A,,C,C,CC,,C,K,K,K,L,L,2,3,4,2,2,1,1,2,0,1,0,1,1,1,0,1,1,1,2,2,VC,CVC,CVCC,CVV,VVC,1,2,3,0,0,N,PN,T,2,Unterfunktion,prima
den,ø,n,en,den,nden,anden,C,KC,CKC,CCKC,KCCKC,ø,un,ø,u,un,unt,unte,unter,K,KC,KCC,KCCK,KCCKC,acc,11,11,7,11,10,5,3,3,2,3,-1,light,schwa,schwa,light,schwa,c,c,o,c,c,KC,CKC,CK,CCKC,CKC,,C,C,CC,C,C,C,,C,C,K,K,K,K,K,2,3,2,4,3,1,1,0,1,1,0,1,1,2,1,1,1,1,1,1,VC,CVC,CV,CCVC,CVC,1,2,1,3,2,A,ø,F,2,untergestanden,prima
trag,ø,g,ag,rag,trag,itrag,C,LC,CLC,CCLC,DCCLC,ø,Un,ø,U,Un,Unt,Unte,Unter,K,KC,KCC,KCCK,KCCKC,acc,11,11,12,11,16,5,3,3,5,4,1,light,schwa,heavy,light,light,c,c,c,o,c,KC,CKC,CKCA,CD,CCLC,,C,C,C,CC,C,C,CA,,C,K,K,K,D,L,2,3,5,3,4,1,1,2,0,1,0,1,1,1,2,1,1,1,2,2,VC,CVC,CVCC,CVV,CCVVC,1,2,3,0,1,N,NN,T,2,Unterhaltsbeitrag,prima
teil,ø,l,il,eil,teil,steil,C,DC,CDC,CCDC,CCCDC,ø,Un,ø,U,Un,Unt,Unte,Unter,K,KC,KCC,KCCK,KCCKC,acc,11,11,11,13,15,5,3,3,3,5,1,light,schwa,light,heavy,light,c,c,c,c,c,KC,CKC,CKC,CKCC,CDC,,C,C,C,C,C,C,C,CC,C,K,K,K,K,D,2,3,3,5,4,1,1,1,2,1,0,1,1,1,1,1,1,1,1,2,VC,CVC,CVC,CVCC,CVVC,1,2,2,3,1,N,NN,T,2,Unterhaltungsteil,antepaenultima
heit,heit,t,it,eit,heit,kheit,C,DC,CDC,CCDC,CCCDC,ø,Un,ø,U,Un,Unt,Unte,Unter,K,KC,KCC,KCCK,KCCKC,acc,11,11,16,15,12,5,3,4,3,4,0,light,schwa,heavy,heavy,light,c,c,c,c,c,KC,CKC,CDCC,CCKCC,CDC,,C,C,CC,C,C,C,CC,CC,C,K,K,D,K,D,2,3,5,5,4,1,1,2,2,1,0,1,1,2,1,1,1,2,1,2,VC,CVC,CVVCC,CCVCC,CVVC,1,2,1,4,1,N,NN,T,2,Unterleibskrankheit,prima
den,ø,n,en,den,iden,eiden,C,KC,CKC,DCKC,CDCKC,ø,Un,ø,U,Un,Unt,Unte,Unter,K,KC,KCC,KCCK,KCCKC,acc,11,11,16,14,10,5,3,4,7,3,0,light,schwa,heavy,light,schwa,c,c,c,o,c,KC,CKC,CDCC,CD,CKC,,C,C,C,C,C,C,CC,,C,K,K,D,D,K,2,3,5,3,3,1,1,2,0,1,0,1,1,1,1,1,1,2,2,1,VC,CVC,CVVCC,CVV,CVC,1,2,1,0,2,N,NN,T,2,Unterleibsleiden,prima
ren,ø,n,en,ren,eren,ieren,C,KC,CKC,LCKC,CLCKC,ø,un,ø,u,un,unt,unte,unter,K,KC,KCC,KCCK,KCCKC,acc,11,11,11,11,13,5,3,5,5,4,0,light,schwa,light,light,schwa,c,c,o,o,c,KC,CKC,CL,CL,CKC,,C,C,C,C,C,C,,,C,K,K,L,L,K,2,3,2,3,3,1,1,0,0,1,0,1,1,1,1,1,1,2,2,1,VC,CVC,CVV,CVV,CVC,1,2,0,0,2,V,PV,F,2,unterminieren,paenultima
geist,ø,t,st,ist,eist,geist,C,CC,DCC,CDCC,CCDCC,ø,Un,ø,U,Un,Unt,Unte,Unter,K,KC,KCC,KCCK,KCCKC,acc,11,11,9,13,13,5,3,4,4,3,0,light,schwa,light,schwa,heavy,c,c,o,c,c,KC,CKC,CL,CKC,CDCC,,C,C,C,C,C,C,,C,CC,K,K,L,K,D,2,3,3,3,5,1,1,0,1,2,0,1,1,1,1,1,1,2,1,2,VC,CVC,CVV,CVC,CVVCC,1,2,0,2,1,N,NN,T,2,Unternehmergeist,antepaenultima
geist,ø,t,st,ist,eist,geist,C,CC,DCC,CDCC,CCDCC,ø,Un,ø,U,Un,Unt,Unte,Unter,K,KC,KCC,KCCK,KCCKC,acc,11,11,9,15,13,5,3,4,3,3,0,light,schwa,light,heavy,heavy,c,c,o,c,c,KC,CKC,CL,CKCC,CDCC,,C,C,C,C,C,C,,CC,CC,K,K,L,K,D,2,3,3,5,5,1,1,0,2,2,0,1,1,1,1,1,1,2,1,2,VC,CVC,CVV,CVCC,CVVCC,1,2,0,3,1,N,NN,T,2,Unternehmungsgeist,antepaenultima
lust,ø,t,st,ust,lust,slust,C,CC,KCC,CKCC,CCKCC,ø,Un,ø,U,Un,Unt,Unte,Unter,K,KC,KCC,KCCK,KCCKC,acc,11,11,9,15,14,5,3,4,3,3,1,light,schwa,light,heavy,heavy,c,c,o,c,c,KC,CKC,CL,CKCC,CKCC,,C,C,C,C,C,C,,CC,CC,K,K,L,K,K,2,3,3,5,4,1,1,0,2,2,0,1,1,1,1,1,1,2,1,1,VC,CVC,CVV,CVCC,CVCC,1,2,0,3,3,N,NN,T,2,Unternehmungslust,antepaenultima
zier,ø,r,er,ier,zier,izier,C,LC,ALC,LALC,CLALC,ø,Un,ø,U,Un,Unt,Unte,Unter,K,KC,KCC,KCCK,KCCKC,acc,11,11,6,9,13,5,3,6,4,4,0,light,schwa,light,light,light,c,c,c,o,c,KC,CKC,K,CL,ALC,,C,,C,A,C,C,,,C,K,K,K,L,L,2,3,2,2,4,1,1,1,0,1,0,1,0,1,1,1,1,1,2,2,VC,CVC,VC,CVV,CVVC,1,2,1,0,1,N,AN,T,2,Unteroffizier,prima
de,ø,e,de,nde,unde,tunde,K,CK,CCK,KCCK,CKCCK,ø,Un,ø,U,Un,Unt,Unte,Unter,K,KC,KCC,KCCK,KCCKC,acc,11,11,14,13,7,5,3,3,3,3,-1,light,schwa,heavy,light,schwa,c,c,c,c,o,KC,CKC,CKCA,CCKC,CK,,C,C,CC,C,C,C,CA,C,,K,K,K,K,K,2,3,6,4,2,1,1,2,1,0,0,1,1,2,1,1,1,1,1,1,VC,CVC,CVCC,CCVC,CV,1,2,3,3,1,N,NN,T,2,Unterrichtsstunde,prima
se,ø,e,se,ise,eise,weise,K,CK,DCK,CDCK,ACDCK,ø,Un,ø,U,Un,Unt,Unte,Unter,K,KC,KCC,KCCK,KCCKC,acc,11,11,14,11,7,5,3,3,5,3,-1,light,schwa,heavy,light,schwa,c,c,c,o,o,KC,CKC,CKCA,CD,CK,,C,C,C,C,C,C,CA,,,K,K,K,D,K,2,3,6,3,2,1,1,2,0,0,0,1,1,1,1,1,1,1,2,1,VC,CVC,CVCC,CVV,CV,1,2,3,0,1,N,ø,T,2,Unterrichtsweise,prima
trag,ø,g,ag,rag,trag,etrag,C,LC,CLC,CCLC,KCCLC,ø,Un,ø,U,Un,Unt,Unte,Unter,K,KC,KCC,KCCK,KCCKC,acc,11,11,10,7,16,5,3,3,3,4,0,light,schwa,light,schwa,light,c,c,c,o,c,KC,CKC,CLA,CK,CCLC,,C,C,C,CC,C,C,A,,C,K,K,L,K,L,2,3,7,2,4,1,1,1,0,1,0,1,1,1,2,1,1,2,1,2,VC,CVC,CVVC,CV,CCVVC,1,2,1,1,1,N,NN,T,2,Unterschiedsbetrag,prima
da,ø,a,da,nda,unda,kunda,L,CL,CCL,KCCL,CKCCL,ø,Un,ø,U,Un,Unt,Unte,Unter,K,KC,KCC,KCCK,KCCKC,acc,11,11,7,12,11,5,3,3,4,5,0,light,schwa,light,light,light,c,c,o,c,o,KC,CKC,CL,CKC,CL,,C,C,C,C,C,C,,C,,K,K,L,K,L,2,3,2,3,2,1,1,0,1,0,0,1,1,1,1,1,1,2,1,2,VC,CVC,CVV,CVC,CVV,1,2,0,2,0,N,PN,T,2,Untersekunda,prima
haft,ø,t,ft,aft,haft,shaft,C,CC,KCC,CKCC,CCKCC,ø,Un,ø,U,Un,Unt,Unte,Unter,K,KC,KCC,KCCK,KCCKC,acc,11,11,9,13,9,5,3,4,3,2,-1,light,schwa,light,heavy,heavy,c,c,o,c,c,KC,CKC,CL,CKCC,CKCC,,C,C,C,C,C,C,,CC,CC,K,K,L,K,K,2,3,2,6,4,1,1,0,2,2,0,1,1,1,1,1,1,2,1,1,VC,CVC,CVV,CVCC,CVCC,1,2,0,3,3,N,NN,T,2,Untersuchungshaft,antepaenultima
bau,ø,u,au,bau,ebau,gebau,D,CD,KCD,CKCD,LCKCD,ø,Un,ø,U,Un,Unt,Unte,Unter,K,KC,KCC,KCCK,KCCKC,acc,11,11,11,7,11,5,3,5,3,5,-1,light,schwa,light,schwa,light,c,c,o,o,o,KC,CKC,CL,CK,CD,,C,C,C,C,C,C,,,,K,K,L,K,D,2,3,2,2,3,1,1,0,0,0,0,1,1,1,1,1,1,2,1,2,VC,CVC,CVV,CV,CVV,1,2,0,1,0,N,ø,T,2,Untertagebau,antepaenultima
geist,ø,t,st,ist,eist,geist,C,CC,DCC,CDCC,CCDCC,ø,Un,ø,U,Un,Unt,Unte,Unter,K,KC,KCC,KCCK,KCCKC,ø,11,11,11,12,13,5,3,5,4,3,0,light,schwa,light,schwa,heavy,c,c,o,c,c,KC,CKC,CL,CKC,CDCC,,C,C,C,C,C,C,,C,CC,K,K,L,K,D,2,3,2,3,5,1,1,0,1,2,0,1,1,1,1,1,1,2,1,2,VC,CVC,CVV,CVC,CVVCC,1,2,0,2,1,N,NN,T,2,Untertanengeist,prima
a,a,a,ia,tia,rtia,ertia,L,LL,ALL,CALL,KCALL,ø,Un,ø,U,Un,Unt,Unte,Unter,K,KC,KCC,KCCK,KCCKC,acc,11,11,11,9,10,5,3,3,4,10,-1,light,schwa,light,light,light,c,c,c,o,o,KC,CKC,CKC,AL,L,,C,C,A,,C,C,C,,,K,K,K,L,L,2,3,3,2,1,1,1,1,0,0,0,1,1,1,0,1,1,1,2,2,VC,CVC,CVC,CVV,VV,1,2,2,0,0,N,PN,T,2,Untertertia,prima
ten,ø,n,en,ten,eten,ieten,C,KC,CKC,LCKC,CLCKC,ø,un,ø,u,un,unt,unte,unter,K,KC,KCC,KCCK,KCCKC,acc,11,11,11,11,10,5,3,3,5,3,-1,light,schwa,light,light,schwa,c,c,c,o,c,KC,CKC,CKC,CL,CKC,,C,C,C,C,C,C,C,,C,K,K,K,L,K,2,3,3,3,3,1,1,1,0,1,0,1,1,1,1,1,1,1,2,1,VC,CVC,CVC,CVV,CVC,1,2,2,0,2,V,PV,F,2,untervermieten,prima
chern,ø,n,rn,ern,hern,chern,C,CC,KCC,CKCC,KCKCC,ø,un,ø,u,un,unt,unte,unter,K,KC,KCC,KCCK,KCCKC,acc,11,11,11,9,14,5,3,3,4,3,0,light,schwa,light,light,schwa,c,c,c,c,c,KC,CKC,CKC,CK,CKCC,,C,C,C,C,C,C,C,,CC,K,K,K,K,K,2,3,3,2,5,1,1,1,1,2,0,1,1,1,1,1,1,1,1,1,VC,CVC,CVC,CVC,CVCC,1,2,2,2,3,V,PV,F,2,unterversichern,prima
mal,ø,l,al,mal,emal,gemal,C,LC,CLC,KCLC,CKCLC,ø,un,ø,u,un,unz,unza,unzae,K,KC,KCA,KCAL,KCALC,ø,11,7,12,7,17,5,3,6,3,5,1,light,light,light,schwa,light,c,o,o,o,c,KC,AL,CL,CK,CLC,,A,C,C,C,C,,,,C,K,L,L,K,L,2,3,2,2,3,1,0,0,0,1,0,1,1,1,1,1,2,2,1,2,VC,CVV,CVV,CV,CVVC,1,0,0,1,1,ADV,ø,F,2,unzaehligemal,sekunda
schung,ø,g,ng,ung,hung,chung,C,KC,CKC,CCKC,KCCKC,ø,Ur,ø,U,Ur,Urk,Urku,Urkun,L,LC,LCC,LCCK,LCCKC,ø,12,12,10,11,12,6,4,3,3,4,-1,light,light,schwa,light,light,c,c,c,c,c,LC,CKC,CKC,CKC,CKC,,C,C,C,C,C,C,C,C,C,L,K,K,K,K,2,3,3,3,6,1,1,1,1,1,0,1,1,1,1,2,1,1,1,1,VVC,CVC,CVC,CVC,CVC,0,2,2,2,2,N,NV,T,2,Urkundenfaelschung,prima
schung,ø,g,ng,ung,hung,chung,C,KC,CKC,CCKC,KCCKC,ø,Ur,ø,U,Ur,Urk,Urku,Urkun,L,LC,LCC,LCCK,LCCKC,ø,12,12,10,11,12,6,4,3,3,4,-1,light,light,schwa,light,light,c,c,c,c,c,LC,CKC,CKC,CKC,CKC,,C,C,C,C,C,C,C,C,C,L,K,K,K,K,2,3,3,3,6,1,1,1,1,1,0,1,1,1,1,2,1,1,1,1,VVC,CVC,CVC,CVC,CVC,0,2,2,2,2,N,NV,T,2,Urkundenforschung,prima
tal,ø,l,al,tal,ital,nital,C,LC,CLC,LCLC,CLCLC,ø,u,ø,u,ur,uro,urog,uroge,L,LC,LCL,LCLC,LCLCL,ø,8,10,7,11,15,8,5,3,5,5,1,light,light,light,light,light,o,o,o,o,c,L,CL,CL,CL,CLC,,C,C,C,C,,,,,C,L,L,L,L,L,1,2,2,2,3,0,0,0,0,1,0,1,1,1,1,2,2,2,2,2,VV,CVV,CVV,CVV,CVVC,0,0,0,0,1,A,ø,F,2,urogenital,ultima
dung,ø,g,ng,ung,dung,ndung,C,KC,CKC,CCKC,KCCKC,ø,Ur,ø,U,Ur,Urt,Urte,Urtei,K,KC,KCC,KCCD,KCCDC,ø,12,16,7,16,12,6,4,3,4,4,0,light,heavy,schwa,light,light,c,c,o,c,c,KC,CDCC,CK,CCKC,CKC,,C,C,CC,C,C,CC,,C,C,K,D,K,K,K,2,5,2,4,4,1,2,0,1,1,0,1,1,2,1,1,2,1,1,1,VC,CVVCC,CV,CCVC,CVC,1,1,1,3,2,N,NV,T,2,Urteilsbegruendung,prima
dung,ø,g,ng,ung,dung,ndung,C,KC,CKC,CCKC,KCCKC,ø,Ur,ø,U,Ur,Urt,Urte,Urtei,K,KC,KCC,KCCD,KCCDC,ø,12,16,11,12,12,6,4,3,4,4,-1,light,heavy,light,light,light,c,c,c,c,c,KC,CDCC,CKC,CKC,CKC,,C,C,C,C,C,CC,C,C,C,K,D,K,K,K,2,5,3,3,4,1,2,1,1,1,0,1,1,1,1,1,2,1,1,1,VC,CVVCC,CVC,CVC,CVC,1,1,2,2,2,N,NV,T,2,Urteilsverkuendung,prima
gen,ø,n,en,gen,egen,oegen,C,KC,CKC,LCKC,CLCKC,ø,Ur,ø,U,Ur,Urt,Urte,Urtei,K,KC,KCC,KCCD,KCCDC,ø,12,16,11,9,10,6,4,3,4,3,-2,light,heavy,light,light,schwa,c,c,c,o,c,KC,CDCC,CKC,CL,CKC,,C,C,C,C,C,CC,C,,C,K,D,K,L,K,2,5,3,2,3,1,2,1,0,1,0,1,1,1,1,1,2,1,2,1,VC,CVVCC,CVC,CVV,CVC,1,1,2,0,2,N,NN,T,2,Urteilsvermoegen,prima
ckung,ø,g,ng,ung,kung,ckung,C,KC,CKC,KCKC,CKCKC,ø,Ur,ø,U,Ur,Urt,Urte,Urtei,K,KC,KCC,KCCD,KCCDC,ø,12,16,11,12,12,6,4,3,3,4,-1,light,heavy,light,light,light,c,c,c,c,c,KC,CDCC,CKC,CCCK,CKC,,C,C,CCC,C,C,CC,C,,C,K,D,K,K,K,2,5,4,4,5,1,2,1,1,1,0,1,1,3,1,1,2,1,1,1,VC,CVVCC,CVC,CCCVC,CVC,1,1,2,4,2,N,NV,T,2,Urteilsvollstreckung,prima
tung,ø,g,ng,ung,tung,htung,C,KC,CKC,CCKC,KCCKC,ø,Va,ø,V,Va,Vag,Vaga,Vagan,C,CK,CKC,CKCK,CKCKC,ø,7,10,10,10,12,3,3,3,3,4,1,light,light,schwa,light,light,c,c,c,c,c,CK,CKC,CKC,CKC,CKC,C,C,C,C,C,,C,C,C,C,K,K,K,K,K,2,3,3,4,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,CVC,CVC,CVC,CVC,CVC,2,2,2,2,2,N,NN,T,2,Vagantendichtung,sekunda
ter,ø,r,er,ter,eter,meter,C,KC,CKC,LCKC,CLCKC,ø,Va,ø,V,Va,Vak,Vaku,Vakuu,C,CL,CLC,CLCL,CLCLK,ø,11,9,11,9,11,5,4,5,4,3,0,light,light,light,light,schwa,o,o,c,o,c,CL,CL,KC,CL,CKC,C,C,,C,C,,,C,,C,L,L,K,L,K,2,2,2,2,3,0,0,1,0,1,1,1,0,1,1,2,2,1,2,1,CVV,CVV,VC,CVV,CVC,0,0,1,0,2,N,NN,T,2,Vakuummeter,prima
