syl_suffix,signi_suffix,suffix1,suffix2,suffix3,suffix4,suffix5,suffix_phoncat1,suffix_phoncat2,suffix_phoncat3,suffix_phoncat4,suffix_phoncat5,suff_class,syl_praefix,signi_praefix,praefix1,praefix2,praefix3,praefix4,praefix5,praefix_phoncat1,praefix_phoncat2,praefix_phoncat3,praefix_phoncat4,praefix_phoncat5,prae_class,sonority0,sonority1,sonority2,sonority3,sonority4,sonority5,sonority_ratio0,sonority_ratio1,sonority_ratio2,sonority_ratio3,sonority_ratio4,sonority_ratio5,sonority_dir,syl_weight0,syl_weight1,syl_weight2,syl_weight3,syl_weight4,syl_weight5,syl_open0,syl_open1,syl_open2,syl_open3,syl_open4,syl_open5,syl_phoncat0,syl_phoncat1,syl_phoncat2,syl_phoncat3,syl_phoncat4,syl_phoncat5,onset_phoncat0,onset_phoncat1,onset_phoncat2,onset_phoncat3,onset_phoncat4,onset_phoncat5,koda_phoncat0,koda_phoncat1,koda_phoncat2,koda_phoncat3,koda_phoncat4,koda_phoncat5,nucleus_phoncat0,nucleus_phoncat1,nucleus_phoncat2,nucleus_phoncat3,nucleus_phoncat4,nucleus_phoncat5,syl_len0,syl_len1,syl_len2,syl_len3,syl_len4,syl_len5,koda_len0,koda_len1,koda_len2,koda_len3,koda_len4,koda_len5,onset_len0,onset_len1,onset_len2,onset_len3,onset_len4,onset_len5,nucleus_len0,nucleus_len1,nucleus_len2,nucleus_len3,nucleus_len4,nucleus_len5,syl_cv0,syl_cv1,syl_cv2,syl_cv3,syl_cv4,syl_cv5,cv_ratio0,cv_ratio1,cv_ratio2,cv_ratio3,cv_ratio4,cv_ratio5,pos,comp_struct,nomen,comp_len,Word,stress_class
kauf,ø,f,uf,auf,kauf,skauf,C,DC,CDC,CCDC,CCCDC,ø,Spe,ø,S,Sp,Spe,Spek,Speku,C,CC,CCL,CCLC,CCLCL,ø,8,9,10,9,10,12,2,4,5,4,3,4,0,light,light,light,light,heavy,light,o,o,c,o,c,c,CCL,CL,CK,AL,LCC,CDC,CC,C,C,A,,C,,,,,CC,C,L,L,K,L,L,D,3,2,2,2,3,4,0,0,1,0,2,1,2,1,1,1,0,1,2,2,1,2,2,2,CCVV,CVV,CVC,CVV,VVCC,CVVC,1,0,2,0,1,1,N,NN,T,2,Spekulationskauf,paenultima
wert,ø,t,rt,ert,wert,swert,C,CC,LCC,CLCC,CCLCC,ø,Spe,ø,S,Sp,Spe,Spek,Speku,C,CC,CCL,CCLC,CCLCL,ø,8,9,10,9,10,12,2,4,5,4,3,3,0,light,light,light,light,heavy,heavy,o,o,c,o,c,c,CCL,CL,CK,AL,LCC,CLCC,CC,C,C,A,,C,,,,,CC,CC,L,L,K,L,L,L,3,2,2,2,3,4,0,0,1,0,2,2,2,1,1,1,0,1,2,2,1,2,2,2,CCVV,CVV,CVC,CVV,VVCC,CVVCC,1,0,2,0,1,1,N,NN,T,2,Spekulationswert,paenultima
se,ø,e,se,ese,nese,enese,K,CK,LCK,CLCK,LCLCK,ø,Sper,ø,S,Sp,Spe,Sper,Sperm,C,CC,CCK,CCKC,CCKCC,ø,12,9,7,7,9,7,3,4,3,3,4,3,-1,light,light,light,light,light,schwa,c,c,o,o,o,o,CCKC,CK,CL,CL,CL,CK,CC,C,C,C,C,C,C,,,,,,K,K,L,L,L,K,4,2,2,2,2,2,1,1,0,0,0,0,2,1,1,1,1,1,1,1,2,2,2,1,CCVC,CVC,CVV,CVV,CVV,CV,3,2,0,0,0,1,N,ø,T,2,Spermatogenese,paenultima
se,ø,e,se,ese,nese,enese,K,CK,LCK,CLCK,LCLCK,ø,Sper,ø,S,Sp,Spe,Sper,Sperm,C,CC,CCK,CCKC,CCKCC,ø,12,11,6,7,9,7,3,5,6,3,4,3,-1,light,light,light,light,light,schwa,c,o,o,o,o,o,CCKC,CL,L,CL,CL,CK,CC,C,,C,C,C,C,,,,,,K,L,L,L,L,K,4,2,1,2,2,2,1,0,0,0,0,0,2,1,0,1,1,1,1,2,2,2,2,1,CCVC,CVV,VV,CVV,CVV,CV,3,0,0,0,0,1,N,ø,T,0,Spermiogenese,paenultima
ren,ø,n,en,ren,eren,ieren,C,KC,CKC,LCKC,CLCKC,ø,spe,ø,s,sp,spe,spez,spezi,C,CC,CCL,CCLA,CCLAL,ø,8,9,10,12,9,13,2,4,10,6,4,4,0,light,light,light,light,light,schwa,o,o,o,o,o,c,CCL,AL,L,CL,CL,CKC,CC,A,,C,C,C,,,,,,C,L,L,L,L,L,K,3,2,1,2,3,3,0,0,0,0,0,1,2,1,0,1,1,1,2,2,2,2,2,1,CCVV,CVV,VV,CVV,CVV,CVC,1,0,0,0,0,2,V,A,F,1,spezialisieren,paenultima
tum,tum,m,um,tum,ntum,entum,C,LC,CLC,CCLC,KCCLC,ø,Spe,ø,S,Sp,Spe,Spez,Spezi,C,CC,CCL,CCLA,CCLAL,ø,8,9,6,13,10,12,2,4,6,4,3,4,0,light,light,light,light,schwa,light,o,o,c,c,c,c,CCL,AL,K,CKC,CKC,CLC,CC,A,,C,C,C,,,,C,C,C,L,L,K,K,K,L,3,2,1,2,4,3,0,0,1,1,1,1,2,1,0,1,1,1,2,2,1,1,1,2,CCVV,CVV,VC,CVC,CVC,CVVC,1,0,1,2,2,1,N,N,T,1,Spezialistentum,antepaenultima
on,ø,n,on,ion,tion,ation,C,LC,LLC,ALLC,KALLC,ø,Spe,ø,S,Sp,Spe,Spez,Spezi,C,CC,CCL,CCLA,CCLAL,ø,8,9,9,7,9,9,2,4,4,3,4,4,0,light,light,light,light,light,light,o,o,o,c,o,c,CCL,AL,CL,CK,AL,LC,CC,A,C,C,A,,,,,,,C,L,L,L,K,L,L,3,2,2,2,2,2,0,0,0,1,0,1,2,1,1,1,1,0,2,2,2,1,2,2,CCVV,CVV,CVV,CVC,CVV,VVC,1,0,0,2,0,0,N,R,T,1,Spezifikation,ultima
mus,ø,s,us,mus,smus,ismus,C,KC,CKC,CCKC,KCCKC,noacc,Spi,ø,S,Sp,Spi,Spir,Spiri,C,CC,CCL,CCLC,CCLCL,ø,10,12,9,10,13,12,3,6,4,10,4,4,0,light,light,light,light,light,light,o,o,o,o,c,c,CCL,CL,CL,L,CKC,CKC,CC,C,C,,C,C,,,,,C,C,L,L,L,L,K,K,3,2,2,1,3,3,0,0,0,0,1,1,2,1,1,0,1,1,2,2,2,2,1,1,CCVV,CVV,CVV,VV,CVC,CVC,1,0,0,0,2,2,N,A,T,1,Spiritualismus,paenultima
t1t,ø,t,et,aet,taet,itaet,C,LC,CLC,LCLC,CLCLC,ø,Spi,ø,S,Sp,Spi,Spir,Spiri,C,CC,CCL,CCLC,CCLCL,ø,10,12,9,6,12,8,3,6,4,6,6,2,-1,light,light,light,light,light,light,o,o,o,c,o,c,CCL,CL,CL,K,CL,CLC,CC,C,C,,C,C,,,,,,C,L,L,L,K,L,L,3,2,2,1,2,3,0,0,0,1,0,1,2,1,1,0,1,1,2,2,2,1,2,2,CCVV,CVV,CVV,VC,CVV,CVVC,1,0,0,1,0,1,N,A,T,1,Spiritualitaet,ultima
keit,keit,t,it,eit,keit,gkeit,C,DC,CDC,CCDC,KCCDC,ø,Spit,ø,S,Sp,Spi,Spit,Spitz,C,CC,CCK,CCKA,CCKAK,ø,10,10,7,13,10,12,3,3,3,3,3,4,0,light,schwa,schwa,light,light,light,c,c,o,c,c,c,CCK,AKC,CK,CCKC,CKC,CDC,CC,A,C,CC,C,C,,C,,C,C,C,K,K,K,K,K,D,4,3,2,6,3,4,1,1,0,1,1,1,2,1,1,2,1,1,1,1,1,1,1,2,CCVC,CVC,CV,CCVC,CVC,CVVC,3,2,1,3,2,1,N,NN,T,2,Spitzengeschwindigkeit,prima
on,ø,n,on,ion,tion,ition,C,LC,LLC,ALLC,LALLC,ø,Spit,ø,S,Sp,Spi,Spit,Spitz,C,CC,CCK,CCKA,CCKAK,ø,10,10,7,9,9,9,3,3,3,4,4,4,-1,light,schwa,light,light,light,light,c,c,o,o,o,c,CCK,AKC,CL,CL,AL,LC,CC,A,C,C,A,,,C,,,,C,K,K,L,L,L,L,4,3,2,2,2,2,1,1,0,0,0,1,2,1,1,1,1,0,1,1,2,2,2,2,CCVC,CVC,CVV,CVV,CVV,VVC,3,2,0,0,0,0,N,NN,T,2,Spitzenposition,prima
ze,ø,e,ze,tze,atze,ratze,K,AK,KAK,CKAK,CCKAK,ø,Sprung,ø,S,Sp,Spr,Spru,Sprun,C,CC,CCC,CCCK,CCCKC,ø,17,7,11,9,11,7,3,3,3,4,3,3,-2,light,light,schwa,light,light,schwa,c,o,c,c,c,o,CCCKC,CL,CKC,CK,CCK,AK,CCC,C,C,C,CC,A,C,,C,,,,K,L,K,K,K,K,6,2,3,2,4,2,1,0,1,1,1,0,3,1,1,1,2,1,1,2,1,1,1,1,CCCVC,CVV,CVC,CVC,CCVC,CV,4,0,2,2,3,1,N,NN,T,2,Sprungfedermatratze,prima
ge,ø,e,ge,ige,rige,erige,K,CK,KCK,CKCK,LCKCK,ø,Staats,ø,S,St,Sta,Staa,Staat,C,CC,CCL,CCLA,CCLAK,ø,13,9,7,7,12,7,3,4,3,3,6,3,-1,light,light,schwa,light,light,schwa,c,c,o,o,c,o,CCLA,KC,CK,CL,CK,CK,CC,,C,C,C,C,A,C,,,,,L,K,K,L,K,K,6,2,2,2,2,2,1,1,0,0,1,0,2,0,1,1,1,1,2,1,1,2,1,1,CCVVC,VC,CV,CVV,CVC,CV,1,1,1,0,2,1,N,ø,T,2,Staatsangehoerige,prima
keit,keit,t,it,eit,keit,gkeit,C,DC,CDC,CCDC,KCCDC,ø,Staats,ø,S,St,Sta,Staa,Staat,C,CC,CCL,CCLA,CCLAK,ø,13,9,7,7,13,12,3,4,3,3,4,4,0,light,light,schwa,light,light,light,c,c,o,o,c,c,CCLA,KC,CK,CL,CKC,CDC,CC,,C,C,C,C,A,C,,,C,C,L,K,K,L,K,D,6,2,2,2,3,4,1,1,0,0,1,1,2,0,1,1,1,1,2,1,1,2,1,2,CCVVC,VC,CV,CVV,CVC,CVVC,1,1,1,0,2,1,N,NN,T,2,Staatsangehoerigkeit,prima
mus,ø,s,us,mus,smus,ismus,C,KC,CKC,CCKC,KCCKC,noacc,Staats,ø,S,St,Sta,Staa,Staat,C,CC,CCL,CCLA,CCLAC,ø,13,7,9,11,13,12,3,3,4,5,4,4,0,light,light,light,light,light,light,c,c,o,o,c,c,CCLA,CK,CL,CL,CKC,CKC,CC,C,C,C,C,C,A,,,,C,C,L,K,L,L,K,K,6,2,2,2,3,3,1,1,0,0,1,1,2,1,1,1,1,1,2,1,2,2,1,1,CCVVC,CVC,CVV,CVV,CVC,CVC,1,2,0,0,2,2,N,NN,T,2,Staatskapitalismus,prima
e,ø,e,ie,die,edie,oedie,K,LK,CLK,LCLK,CLCLK,ø,Steg,ø,S,St,Ste,Steg,Stegr,C,CC,CCL,CCLC,CCLCC,ø,9,15,7,9,9,6,2,5,3,4,4,6,-1,light,light,light,light,light,schwa,c,c,o,o,o,o,CCLC,CDC,CL,CL,CL,K,CC,C,C,C,C,,C,C,,,,,L,D,L,L,L,K,4,4,2,2,2,1,1,1,0,0,0,0,2,1,1,1,1,0,2,2,2,2,2,1,CCVVC,CVVC,CVV,CVV,CVV,V,1,1,0,0,0,0,N,NN,T,2,Stegreifkomoedie,prima
rung,ø,g,ng,ung,rung,erung,C,KC,CKC,KCKC,CKCKC,ø,Stein,ø,S,St,Ste,Stei,Stein,C,CC,CCD,CCDC,CCDCC,ø,15,7,13,11,7,15,3,3,4,3,3,5,-1,light,light,schwa,light,schwa,light,c,o,c,c,o,c,CCDC,CL,CKC,CKC,CK,CKC,CC,C,C,C,C,C,C,,C,C,,C,D,L,K,K,K,K,5,3,3,3,2,4,1,0,1,1,0,1,2,1,1,1,1,1,2,2,1,1,1,1,CCVVC,CVV,CVC,CVC,CV,CVC,1,0,2,2,1,2,N,NV,T,2,Steinkohlenfoerderung,prima
strie,ø,e,ie,rie,trie,strie,L,CL,CCL,CCCL,KCCCL,ø,Stein,ø,S,St,Ste,Stei,Stein,C,CC,CCD,CCDC,CCDCC,ø,15,7,13,11,10,13,3,3,4,5,3,4,-1,light,light,schwa,light,light,light,c,o,c,c,c,o,CCDC,CL,CKC,KC,CKC,CCL,CC,C,C,,C,CC,C,,C,C,C,,D,L,K,K,K,L,5,3,3,2,2,5,1,0,1,1,1,0,2,1,1,0,1,2,2,2,1,1,1,2,CCVVC,CVV,CVC,VC,CVC,CCVV,1,0,2,1,2,1,N,NN,T,2,Steinkohlenindustrie,prima
pe,ø,e,pe,ope,lope,ilope,K,CK,LCK,CLCK,LCLCK,ø,Step,ø,S,St,Ste,Step,Stepp,C,CC,CCK,CCKC,CCKCL,ø,8,10,9,9,10,7,2,3,4,4,5,3,-1,light,light,light,light,light,schwa,c,c,c,o,o,o,CCK,CLC,KC,CL,CL,CK,CC,C,,C,C,C,,C,C,,,,K,L,K,L,L,K,4,3,2,2,2,2,1,1,1,0,0,0,2,1,0,1,1,1,1,2,1,2,2,1,CCVC,CVVC,VC,CVV,CVV,CV,3,1,1,0,0,1,N,NN,T,2,Steppenantilope,prima
ge,ø,e,ge,age,lage,nlage,K,CK,LCK,CLCK,CCLCK,ø,Ste,ø,S,St,Ste,Ster,Stere,C,CC,CCL,CCLC,CCLCL,ø,8,10,6,9,14,7,2,5,6,4,7,3,0,light,light,light,light,light,schwa,o,o,o,c,o,o,CCL,CL,L,KC,CL,CK,CC,C,,,C,C,,,,C,,,L,L,L,K,L,K,3,2,1,2,2,2,0,0,0,1,0,0,2,1,0,0,1,1,2,2,2,1,2,1,CCVV,CVV,VV,VC,CVV,CV,1,0,0,1,0,1,N,NN,T,2,Stereoanlage,prima
ren,ø,n,en,ren,eren,ieren,C,KC,CKC,LCKC,CLCKC,ø,ste,ø,s,st,ste,ster,stere,C,CC,CCL,CCLC,CCLCL,ø,8,10,6,9,9,13,2,5,6,4,4,4,0,light,light,light,light,light,schwa,o,o,o,o,o,c,CCL,CL,L,CL,CL,CKC,CC,C,,C,C,C,,,,,,C,L,L,L,L,L,K,3,2,1,2,3,3,0,0,0,0,0,1,2,1,0,1,1,1,2,2,2,2,2,1,CCVV,CVV,VV,CVV,CVV,CVC,1,0,0,0,0,2,V,N,F,1,stereotypieren,paenultima
on,ø,n,on,ion,tion,ation,C,LC,LLC,ALLC,KALLC,ø,Ste,ø,S,St,Ste,Ster,Steri,C,CC,CCL,CCLC,CCLCL,ø,8,12,12,7,9,9,2,6,6,3,4,4,-1,light,light,light,light,light,light,o,o,o,c,o,c,CCL,CL,CL,CK,AL,LC,CC,C,C,C,A,,,,,,,C,L,L,L,K,L,L,3,2,2,2,2,2,0,0,0,1,0,1,2,1,1,1,1,0,2,2,2,1,2,2,CCVV,CVV,CVV,CVC,CVV,VVC,1,0,0,2,0,0,N,A,T,1,Sterilisation,ultima
hung,ø,g,ng,ung,hung,ehung,C,KC,LKC,ALKC,CALKC,ø,Ste2,ø,S,St,Ste,Steu,Steue,C,CC,CCD,CCDK,CCDKC,ø,12,10,12,11,9,11,4,5,4,3,4,5,-1,light,schwa,light,schwa,light,light,o,c,c,c,o,c,CCD,KC,CKC,CKC,AL,KC,CC,,C,C,A,,,C,C,C,,C,D,K,K,K,L,K,4,2,3,3,3,4,0,1,1,1,0,1,2,0,1,1,1,0,2,1,1,1,2,1,CCVV,VC,CVC,CVC,CVV,VC,1,1,2,2,0,1,N,NV,T,2,Steuerhinterziehung,prima
on,ø,n,on,ion,sion,ssion,C,LC,LLC,CLLC,KCLLC,ø,Ste2,ø,S,St,Ste,Steu,Steue,C,CC,CCD,CCDK,CCDKC,ø,12,10,11,11,9,9,4,5,3,3,4,4,-1,light,schwa,light,light,light,light,o,c,o,c,o,c,CCD,KC,CCL,CCK,CL,LC,CC,,CC,CC,C,,,C,,,,C,D,K,L,K,L,L,4,2,3,4,2,2,0,1,0,1,0,1,2,0,2,2,1,0,2,1,2,1,2,2,CCVV,VC,CCVV,CCVC,CVV,VVC,1,1,1,3,0,0,N,NN,T,2,Steuerprogression,prima
on,ø,n,on,ion,tion,ation,C,LC,LLC,ALLC,KALLC,ø,Stig,ø,S,St,Sti,Stig,Stigm,C,CC,CCK,CCKC,CCKCC,ø,10,10,9,7,9,9,3,3,4,3,4,4,-1,light,light,light,light,light,light,c,c,o,c,o,c,CCK,CCK,CL,CK,AL,LC,CC,CC,C,C,A,,,,,,,C,K,K,L,K,L,L,4,2,2,2,2,2,1,1,0,1,0,1,2,2,1,1,1,0,1,1,2,1,2,2,CCVC,CCVC,CVV,CVC,CVV,VVC,3,3,0,2,0,0,N,ø,T,0,Stigmatisation,ultima
dung,ø,g,ng,ung,dung,ndung,C,KC,CKC,CCKC,KCCKC,ø,Stirn,ø,S,St,Sti,Stir,Stirn,C,CC,CCK,CCKC,CCKCC,ø,17,7,13,10,12,12,3,3,4,3,4,4,-1,heavy,light,schwa,heavy,light,light,c,o,c,c,c,c,CCKCC,CL,CKC,KCC,AKC,CKC,CC,C,C,,A,C,CC,,C,CC,C,C,K,L,K,K,K,K,5,3,3,3,3,4,2,0,1,2,1,1,2,1,1,0,1,1,1,2,1,1,1,1,CCVCC,CVV,CVC,VCC,CVC,CVC,4,0,2,2,2,2,N,NV,T,2,Stirnhoehlenentzuendung,prima
gie,ø,e,ie,gie,ogie,logie,L,CL,LCL,CLCL,LCLCL,ø,Strah,ø,S,St,Str,Stra,Strah,C,CC,CCC,CCCL,CCCLC,ø,16,13,9,6,10,9,4,4,4,6,5,4,-2,light,schwa,light,light,light,light,o,c,o,o,o,o,CCCL,CKC,CL,L,CL,CL,CCC,C,C,,C,C,,C,,,,,L,K,L,L,L,L,5,3,2,1,2,3,0,1,0,0,0,0,3,1,1,0,1,1,2,1,2,2,2,2,CCCVV,CVC,CVV,VV,CVV,CVV,1,2,0,0,0,0,N,NN,T,2,Strahlenbiologie,prima
t1t,ø,t,et,aet,taet,itaet,C,LC,CLC,LCLC,CLCLC,ø,Strah,ø,S,St,Str,Stra,Strah,C,CC,CCC,CCCL,CCCLC,ø,16,16,11,10,9,8,4,4,5,3,4,2,-2,light,heavy,light,light,light,light,o,c,c,c,o,c,CCCL,CKCC,KC,CKC,CL,CLC,CCC,C,,C,C,C,,CC,C,C,,C,L,K,K,K,L,L,5,5,2,3,2,3,0,2,1,1,0,1,3,1,0,1,1,1,2,1,1,1,2,2,CCCVV,CVCC,VC,CVC,CVV,CVVC,1,3,1,2,0,1,N,NN,T,2,Strahlungsintensitaet,prima
nung,ø,g,ng,ung,nung,dnung,C,KC,CKC,CCKC,CCCKC,ø,Stra,ø,S,St,Str,Stra,Stras,C,CC,CCC,CCCL,CCCLC,ø,16,10,11,12,11,14,4,3,3,3,3,4,-1,light,schwa,light,heavy,heavy,light,o,c,c,c,c,c,CCCL,CKC,CKC,CLCC,KCC,CKC,CCC,C,C,C,,C,,C,C,CC,CC,C,L,K,K,L,K,K,4,3,3,5,3,4,0,1,1,2,2,1,3,1,1,1,0,1,2,1,1,2,1,1,CCCVV,CVC,CVC,CVVCC,VCC,CVC,1,2,2,1,2,2,N,NN,T,2,Strassenverkehrsordnung,prima
on,ø,n,on,ion,tion,ation,C,LC,LLC,ALLC,KALLC,ø,Stra,ø,S,St,Str,Stra,Strat,C,CC,CCC,CCCK,CCCKC,ø,12,9,9,7,9,9,3,4,4,3,4,4,-1,light,light,light,light,light,light,c,o,o,c,o,c,CCCK,CL,CL,CK,AL,LC,CCC,C,C,C,A,,,,,,,C,K,L,L,K,L,L,4,2,2,2,2,2,1,0,0,1,0,1,3,1,1,1,1,0,1,2,2,1,2,2,CCCVC,CVV,CVV,CVC,CVV,VVC,4,0,0,2,0,0,N,R,T,1,Stratifikation,ultima
se,ø,e,se,yse,lyse,alyse,K,CK,LCK,CLCK,KCLCK,ø,Struk,ø,S,St,Str,Stru,Struk,C,CC,CCC,CCCK,CCCKC,ø,15,13,6,9,12,7,3,4,6,4,6,3,-2,light,light,light,light,light,schwa,c,c,c,c,o,o,CCCKC,CLC,K,CK,CL,CK,CCC,C,,C,C,C,C,C,,,,,K,L,K,K,L,K,5,3,1,2,2,2,1,1,1,1,0,0,3,1,0,1,1,1,1,2,1,1,2,1,CCCVC,CVVC,VC,CVC,CVV,CV,4,1,1,2,0,1,N,NN,T,2,Strukturanalyse,sekunda
chung,ø,g,ng,ung,hung,chung,C,KC,CKC,LCKC,CLCKC,ø,Struk,ø,S,St,Str,Stru,Struk,C,CC,CCC,CCCK,CCCKC,ø,15,13,11,11,9,12,3,4,5,3,4,4,-1,light,light,light,schwa,light,light,c,c,c,c,o,c,CCCKC,CLC,KC,CKC,CL,CKC,CCC,C,,C,C,C,C,C,C,C,,C,K,L,K,K,L,K,5,3,2,3,2,5,1,1,1,1,0,1,3,1,0,1,1,1,1,2,1,1,2,1,CCCVC,CVVC,VC,CVC,CVV,CVC,4,1,1,2,0,2,N,NV,T,2,Strukturuntersuchung,sekunda
de,ø,e,de,nde,inde,einde,K,CK,CCK,DCCK,CDCCK,ø,Stu,ø,S,St,Stu,Stud,Stude,C,CC,CCL,CCLC,CCLCK,ø,10,10,10,7,16,7,3,3,3,3,5,3,0,light,light,schwa,schwa,light,schwa,o,c,c,o,c,o,CCL,CKC,CKC,CK,CDC,CK,CC,C,C,C,C,C,,C,C,,C,,L,K,K,K,D,K,3,3,3,2,4,2,0,1,1,0,1,0,2,1,1,1,1,1,2,1,1,1,2,1,CCVV,CVC,CVC,CV,CVVC,CV,1,2,2,1,1,1,N,NN,T,2,Studentengemeinde,sekunda
sor,ø,r,or,sor,ssor,essor,C,KC,CKC,KCKC,CKCKC,ø,Stu,ø,S,St,Stu,Stud,Studi,C,CC,CCL,CCLC,CCLCL,ø,10,9,9,6,7,11,3,4,4,6,3,3,-1,light,light,schwa,light,light,light,o,o,c,c,c,c,CCL,CL,KC,K,CK,CKC,CC,C,,,C,C,,,C,,,C,L,L,K,K,K,K,3,2,2,2,3,3,0,0,1,1,1,1,2,1,0,0,1,1,2,2,1,1,1,1,CCVV,CVV,VC,VC,CVC,CVC,1,0,1,1,2,2,N,NN,T,2,Studienassessor,prima
tor,ø,r,or,tor,ktor,ektor,C,KC,CKC,CCKC,KCCKC,ø,Stu,ø,S,St,Stu,Stud,Studi,C,CC,CCL,CCLC,CCLCL,ø,10,9,9,9,11,11,3,4,4,4,3,3,0,light,light,schwa,light,light,light,o,o,c,o,c,c,CCL,CL,KC,CL,CKC,CKC,CC,C,,C,C,C,,,C,,C,C,L,L,K,L,K,K,3,2,2,2,3,3,0,0,1,0,1,1,2,1,0,1,1,1,2,2,1,2,1,1,CCVV,CVV,VC,CVV,CVC,CVC,1,0,1,0,2,2,N,NN,T,2,Studiendirektor,prima
keit,keit,t,it,eit,keit,gkeit,C,DC,CDC,CCDC,KCCDC,ø,Stun,ø,S,St,Stu,Stun,Stund,C,CC,CCK,CCKC,CCKCC,ø,13,10,7,13,10,12,3,3,3,3,3,4,0,light,schwa,schwa,light,light,light,c,c,o,c,c,c,CCKC,CKC,CK,CCKC,CKC,CDC,CC,C,C,CC,C,C,C,C,,C,C,C,K,K,K,K,K,D,4,3,2,6,3,4,1,1,0,1,1,1,2,1,1,2,1,1,1,1,1,1,1,2,CCVC,CVC,CV,CCVC,CVC,CVVC,3,2,1,3,2,1,N,NN,T,2,Stundengeschwindigkeit,prima
ter,ø,r,er,ter,eter,meter,C,KC,CKC,LCKC,CLCKC,ø,Stun,ø,S,St,Stu,Stun,Stund,C,CC,CCK,CCKC,CCKCC,ø,13,10,9,10,9,11,3,3,4,5,4,3,-1,light,schwa,light,light,light,schwa,c,c,o,o,o,c,CCKC,CKC,CL,CL,CL,CKC,CC,C,C,C,C,C,C,C,,,,C,K,K,L,L,L,K,4,3,2,2,2,3,1,1,0,0,0,1,2,1,1,1,1,1,1,1,2,2,2,1,CCVC,CVC,CVV,CVV,CVV,CVC,3,2,0,0,0,2,N,NN,T,2,Stundenkilometer,prima
on,ø,n,on,ion,tion,ation,C,LC,LLC,ALLC,KALLC,ø,Sub,ø,S,Su,Sub,Subo,Subor,C,CK,CKC,CKCK,CKCKC,ø,10,10,9,9,9,9,3,5,4,4,4,4,-1,light,light,light,light,light,light,c,c,o,c,o,c,CKC,KC,CL,CK,AL,LC,C,,C,C,A,,C,C,,,,C,K,K,L,K,L,L,3,2,2,2,2,2,1,1,0,1,0,1,1,0,1,1,1,0,1,1,2,1,2,2,CVC,VC,CVV,CVC,CVV,VVC,2,1,0,2,0,0,N,R,T,1,Subordination,ultima
t1t,ø,t,et,aet,taet,itaet,C,LC,CLC,LCLC,CLCLC,ø,Sub,ø,S,Su,Sub,Subs,Subst,C,CK,CKC,CKCC,CKCCC,ø,10,11,9,6,12,8,3,2,4,6,6,2,-1,light,light,light,light,light,light,c,c,o,c,o,c,CKC,CCKC,AL,K,CL,CLC,C,CC,A,,C,C,C,C,,,,C,K,K,L,K,L,L,3,4,2,1,2,3,1,1,0,1,0,1,1,2,1,0,1,1,1,1,2,1,2,2,CVC,CCVC,CVV,VC,CVV,CVVC,2,3,0,1,0,1,N,A,T,1,Substantialitaet,ultima
ren,ø,n,en,ren,eren,ieren,C,KC,CKC,LCKC,CLCKC,ø,sub,ø,s,su,sub,subv,subve,C,CK,CKC,CKCC,CKCCK,ø,10,10,9,6,11,13,3,3,4,6,5,4,0,light,light,light,light,light,schwa,c,c,o,o,o,c,CKC,CKC,AL,L,CL,CKC,C,C,A,,C,C,C,C,,,,C,K,K,L,L,L,K,3,3,2,1,3,3,1,1,0,0,0,1,1,1,1,0,1,1,1,1,2,2,2,1,CVC,CVC,CVV,VV,CVV,CVC,2,2,0,0,0,2,V,N,F,1,subventionieren,paenultima
tur,ø,r,ur,tur,ntur,entur,C,LC,CLC,CCLC,KCCLC,ø,Su,ø,S,Su,Sup,Supe,Super,C,CL,CLC,CLCK,CLCKC,ø,9,11,11,10,10,13,4,3,5,3,3,4,0,light,schwa,light,light,light,light,o,c,c,c,c,c,CL,CKC,KC,CKC,CKC,CLC,C,C,,C,C,C,,C,C,C,C,C,L,K,K,K,K,L,2,3,2,3,3,3,0,1,1,1,1,1,1,1,0,1,1,1,2,1,1,1,1,2,CVV,CVC,VC,CVC,CVC,CVVC,0,2,1,2,2,1,N,N,T,1,Superintendentur,ultima
t1t,ø,t,et,aet,taet,itaet,C,LC,CLC,LCLC,CLCLC,ø,Su,ø,S,Su,Sup,Supe,Super,C,CL,CLC,CLCL,CLCLC,ø,9,7,12,6,12,8,4,3,6,6,6,2,0,light,light,light,light,light,light,o,o,o,o,o,c,CL,CL,CL,L,CL,CLC,C,C,C,,C,C,,,,,,C,L,L,L,L,L,L,2,2,2,1,2,3,0,0,0,0,0,1,1,1,1,0,1,1,2,2,2,2,2,2,CVV,CVV,CVV,VV,CVV,CVVC,0,0,0,0,0,1,N,N,T,1,Superioritaet,ultima
nal,ø,l,al,nal,onal,ional,C,LC,CLC,LCLC,LLCLC,ø,su,ø,s,su,sup,supr,supra,C,CL,CLC,CLCC,CLCCK,ø,9,11,9,9,6,17,4,3,4,4,6,5,0,light,light,light,light,light,light,o,c,c,o,o,c,CL,CCK,CK,AL,L,CLC,C,CC,C,A,,C,,,,,,C,L,K,K,L,L,L,2,3,2,2,1,3,0,1,1,0,0,1,1,2,1,1,0,1,2,1,1,2,2,2,CVV,CCVC,CVC,CVV,VV,CVVC,0,3,2,0,0,1,A,A,F,1,supranational,ultima
