syl_suffix,signi_suffix,suffix1,suffix2,suffix3,suffix4,suffix5,suffix_phoncat1,suffix_phoncat2,suffix_phoncat3,suffix_phoncat4,suffix_phoncat5,syl_praefix,signi_praefix,praefix1,praefix2,praefix3,praefix4,praefix5,praefix_phoncat1,praefix_phoncat2,praefix_phoncat3,praefix_phoncat4,praefix_phoncat5,sonority0,sonority1,sonority_ratio0,sonority_ratio1,sonority_dir,syl_weight0,syl_weight1,syl_open0,syl_open1,syl_phoncat0,syl_phoncat1,onset_phoncat0,onset_phoncat1,koda_phoncat0,koda_phoncat1,nucleus_phoncat0,nucleus_phoncat1,syl_len0,syl_len1,koda_len0,koda_len1,onset_len0,onset_len1,nucleus_len0,nucleus_len1,syl_cv0,syl_cv1,cv_ratio0,cv_ratio1,pos,comp_struct,nomen,comp_len,Word,stress_class
tier,ø,r,er,ier,tier,ntier,C,LC,CLC,CCLC,DCCLC,Klein,ø,K,Kl,Kle,Klei,Klein,C,CC,CCD,CCDC,CCDCC,18,13,4,4,-2,light,light,c,c,CCDC,CLC,CC,C,C,C,D,L,5,4,1,1,2,1,2,2,CCVVC,CVVC,1,1,N,AN,T,2,Kleintier,paenultima
ten,ø,n,en,ten,tten,atten,C,KC,CKC,KCKC,CKCKC,schat,ø,s,sc,sch,scha,schat,C,CK,CKC,CKCK,CKCKC,7,10,3,3,2,light,schwa,c,c,CK,CKC,C,C,?,C,K,K,5,3,1,1,1,1,1,1,CVC,CVC,2,2,V,N,F,1,schatten,paenultima
mer,ø,r,er,mer,mmer,immer,C,KC,CKC,KCKC,CKCKC,Stim,ø,S,St,Sti,Stim,Stimm,C,CC,CCK,CCKC,CCKCK,10,13,3,4,2,light,schwa,c,c,CCK,CKC,CC,C,?,C,K,K,4,3,1,1,2,1,1,1,CCVC,CVC,3,2,N,V,T,1,Stimmer,paenultima
zahn,ø,n,hn,ahn,zahn,szahn,C,LC,ALC,CALC,LCALC,Sto$,ø,S,St,Sto,Stos,Stoss,C,CC,CCL,CCLC,CCLCA,9,14,2,4,3,light,light,c,c,CCLC,ALC,CC,A,C,C,L,L,4,4,1,1,2,1,2,2,CCVVC,CVVC,1,1,N,VN,T,2,Stosszahn,paenultima
fik,ø,k,ik,fik,afik,rafik,C,KC,CKC,LCKC,CLCKC,Gra,ø,G,Gr,Gra,Graf,Grafi,C,CC,CCL,CCLC,CCLCK,15,10,5,3,-2,light,light,o,c,CCL,CKC,CC,C,?,C,L,K,3,3,0,1,2,1,2,1,CCVV,CVC,1,2,N,N,T,1,Grafik,paenultima
phisch,ø,h,ch,sch,isch,hisch,C,KC,CKC,LCKC,CLCKC,tro,ø,t,tr,tro,trop,troph,C,CC,CCL,CCLC,CCLCK,11,10,3,3,0,light,light,o,c,CCL,CKC,CC,C,?,C,L,K,3,6,0,1,2,1,2,1,CCVV,CVC,1,2,A,A,F,1,trophisch,paenultima
nig,ø,g,ig,nig,nnig,onnig,C,KC,CKC,KCKC,CKCKC,son,ø,s,so,son,sonn,sonni,C,CK,CKC,CKCK,CKCKC,7,12,3,4,3,light,light,c,c,CK,CKC,C,C,?,C,K,K,3,3,1,1,1,1,1,1,CVC,CVC,2,2,A,N,F,1,sonnig,paenultima
sel,sel,l,el,sel,ssel,ossel,C,KC,CKC,KCKC,CKCKC,Dros,ø,D,Dr,Dro,Dros,Dross,C,CC,CCK,CCKC,CCKCK,11,11,3,3,0,light,schwa,c,c,CCK,CKC,CC,C,?,C,K,K,4,3,1,1,2,1,1,1,CCVC,CVC,3,2,N,N,T,1,Drossel,paenultima
ler,ler,r,er,ler,gler,ngler,C,KC,CKC,CCKC,CCCKC,Speng,ø,S,Sp,Spe,Spen,Speng,C,CC,CCK,CCKC,CCKCC,11,15,2,3,2,light,schwa,c,c,CCKC,CCKC,CC,CC,C,C,K,K,5,3,1,1,2,2,1,1,CCVC,CCVC,3,3,N,N,T,1,Spengler,paenultima
werk,ø,k,rk,erk,werk,lwerk,C,CC,KCC,CKCC,CCKCC,Stahl,ø,S,St,Sta,Stah,Stahl,C,CC,CCL,CCLC,CCLCC,16,12,4,3,-2,light,heavy,c,c,CCLC,CKCC,CC,C,C,CC,L,K,5,4,1,2,2,1,2,1,CCVVC,CVCC,1,3,N,NN,T,2,Stahlwerk,paenultima
mut,ø,t,ut,mut,emut,Demut,C,LC,CLC,LCLC,CLCLC,De,ø,D,De,Dem,Demu,Demut,C,CL,CLC,CLCL,CLCLC,7,12,3,4,3,light,light,o,c,CL,CLC,C,C,?,C,L,L,2,3,0,1,1,1,2,2,CVV,CVVC,0,1,N,N,T,1,Demut,paenultima
w1rts,ø,s,ts,rts,erts,aerts,A,CA,KCA,CKCA,CCKCA,ein,ein,e,ei,ein,einw,einwa,D,DC,DCC,DCCK,DCCKC,13,12,6,3,0,light,heavy,c,c,DC,CKCA,?,C,C,CA,D,K,3,5,1,2,0,1,2,1,VVC,CVCC,0,3,ADV,B,F,1,einwaerts,paenultima
steln,ø,n,ln,eln,teln,steln,C,CC,KCC,CKCC,CCKCC,k2n,ø,k,ku,kue,kuen,kuens,C,CK,CKC,CKCC,CKCCC,12,15,4,3,2,light,schwa,c,c,CKC,CCKCC,C,CC,C,CC,K,K,3,5,1,2,1,2,1,1,CVC,CCVCC,2,4,V,N,F,1,kuensteln,paenultima
wurf,ø,f,rf,urf,wurf,bwurf,C,CC,KCC,CKCC,CCKCC,Ab,ø,A,Ab,Abw,Abwu,Abwur,K,KC,KCC,KCCK,KCCKC,7,14,3,3,4,light,heavy,c,c,KC,CKCC,?,C,C,CC,K,K,2,4,1,2,0,1,1,1,VC,CVCC,1,3,N,V,T,1,Abwurf,paenultima
stik,ø,k,ik,tik,stik,ystik,C,KC,CKC,CCKC,KCCKC,My,ø,M,My,Mys,Myst,Mysti,C,CK,CKC,CKCC,CKCCK,12,10,4,3,-1,light,light,c,c,CKC,CKC,C,C,C,C,K,K,2,4,1,1,1,1,1,1,CVC,CVC,2,2,N,N,T,1,Mystik,paenultima
netz,ø,z,tz,etz,netz,mnetz,A,KA,CKA,CCKA,LCCKA,Strom,ø,S,St,Str,Stro,Strom,C,CC,CCC,CCCL,CCCLC,15,10,3,3,-2,light,light,c,c,CCCLC,CKA,CCC,C,C,A,L,K,5,4,1,1,3,1,2,1,CCCVVC,CVC,2,2,N,NN,T,2,Stromnetz,paenultima
sel,sel,l,el,sel,ssel,essel,C,KC,CKC,KCKC,CKCKC,Br2s,ø,B,Br,Bru,Brue,Brues,C,CC,CCK,CCKC,CCKCK,13,11,4,3,-1,light,schwa,c,c,CCK,CKC,CC,C,?,C,K,K,4,3,1,1,2,1,1,1,CCVC,CVC,3,2,N,ø,T,0,Bruessel,paenultima
fahrt,ø,t,rt,hrt,ahrt,fahrt,C,CC,LCC,CLCC,CCLCC,Tag,ø,T,Ta,Tag,Tagf,Tagfa,C,CL,CLC,CLCC,CLCCL,12,16,4,4,2,light,heavy,c,c,CLC,CLCC,C,C,C,CC,L,L,3,5,1,2,1,1,2,2,CVVC,CVVCC,1,1,N,NN,T,2,Tagfahrt,paenultima
rand,ø,d,nd,and,rand,nrand,C,CC,KCC,CKCC,CCKCC,An,ø,A,An,Anr,Anra,Anran,K,KC,KCC,KCCK,KCCKC,9,14,4,3,3,light,heavy,c,c,KC,CKCC,?,C,C,CC,K,K,2,4,1,2,0,1,1,1,VC,CVCC,1,3,N,N,T,1,Anrand,paenultima
lig,ø,g,ig,lig,glig,eglig,C,KC,CKC,CCKC,LCCKC,keg,ø,k,ke,keg,kegl,kegli,C,CL,CLC,CLCC,CLCCK,7,14,3,3,4,light,light,o,c,CL,CCKC,C,CC,?,C,L,K,3,3,0,1,1,2,2,1,CVV,CCVC,0,3,A,N,F,1,keglig,paenultima
ma,ø,a,ma,uma,euma,neuma,L,CL,DCL,CDCL,CCDCL,Pneu,ø,P,Pn,Pne,Pneu,Pneum,C,CC,CCD,CCDC,CCDCL,14,13,4,6,0,light,light,o,o,CCD,CL,CC,C,?,?,D,L,4,2,0,0,2,1,2,2,CCVV,CVV,1,0,N,N,T,1,Pneuma,paenultima
den,ø,n,en,den,nden,unden,C,KC,CKC,CCKC,KCCKC,run,ø,r,ru,run,rund,runde,C,CK,CKC,CKCC,CKCCK,15,10,5,3,-2,light,schwa,c,c,CKC,CKC,C,C,C,C,K,K,3,3,1,1,1,1,1,1,CVC,CVC,2,2,V,A,F,1,runden,paenultima
ner,ø,r,er,ner,iner,Einer,C,KC,CKC,DCKC,ø,Ei,ø,E,Ei,Ein,Eine,Einer,D,DC,DCK,DCKC,ø,10,13,10,4,2,light,schwa,o,c,D,CKC,?,C,?,C,D,K,2,3,0,1,0,1,2,1,VV,CVC,0,2,N,ø,T,1,Einer,paenultima
sen,ø,n,en,sen,usen,musen,C,KC,CKC,LCKC,CLCKC,schmu,ø,s,sc,sch,schm,schmu,C,CC,CCL,CCLC,CCLCK,12,10,4,3,-1,light,schwa,o,c,CCL,CKC,CC,C,?,C,L,K,5,3,0,1,2,1,2,1,CCVV,CVC,1,2,V,N,F,1,schmusen,paenultima
tem,ø,m,em,tem,item,ø,C,KC,CKC,LCKC,ø,i,ø,i,it,ite,item,ø,L,LC,LCK,LCKC,ø,8,10,8,3,1,light,light,o,c,L,CKC,?,C,?,C,L,K,1,3,0,1,0,1,2,1,VV,CVC,0,2,ADV,B,F,1,item,paenultima
laps,ø,s,ps,aps,laps,olaps,C,CC,KCC,CKCC,LCKCC,Pro,ø,P,Pr,Pro,Prol,Prola,C,CC,CCL,CCLC,CCLCK,11,12,3,3,1,light,heavy,o,c,CCL,CKCC,CC,C,?,CC,L,K,3,4,0,2,2,1,2,1,CCVV,CVCC,1,3,N,ø,T,0,Prolaps,ultima
weich,ø,h,ch,ich,eich,weich,C,DC,CDC,CCDC,CCCDC,samt,ø,s,sa,sam,samt,samtw,C,CK,CKC,CKCC,CKCCC,11,12,2,4,1,heavy,light,c,c,CKCC,CDC,C,C,CC,C,K,D,4,5,2,1,1,1,1,2,CVCC,CVVC,3,1,A,NA,F,2,samtweich,paenultima
mord,ø,d,rd,ord,mord,fmord,C,CC,KCC,CKCC,CCKCC,Ruf,ø,R,Ru,Ruf,Rufm,Rufmo,C,CL,CLC,CLCC,CLCCK,13,14,4,3,1,light,heavy,c,c,CLC,CKCC,C,C,C,CC,L,K,3,4,1,2,1,1,2,1,CVVC,CVCC,1,3,N,NN,T,2,Rufmord,paenultima
de,ø,e,de,rde,Erde,ø,K,CK,CCK,LCCK,ø,Er,ø,E,Er,Erd,Erde,ø,L,LC,LCC,LCCK,ø,10,7,5,3,-1,light,schwa,c,o,LC,CK,?,C,C,?,L,K,2,2,1,0,0,1,2,1,VVC,CV,0,1,N,N,T,1,Erde,paenultima
los,los,s,os,los,mlos,mmlos,C,LC,CLC,CCLC,KCCLC,stimm,ø,s,st,sti,stim,stimm,C,CC,CCK,CCKC,CCKCC,13,11,3,3,-1,light,light,c,c,CCKC,CLC,CC,C,C,C,K,L,5,3,1,1,2,1,1,2,CCVC,CVVC,3,1,A,N,F,1,stimmlos,paenultima
nu,ø,u,nu,inu,Ainu,ø,L,CL,DCL,ø,ø,Ai,ø,A,Ai,Ain,Ainu,ø,D,DC,DCL,ø,ø,10,11,10,5,1,light,light,o,o,D,CL,?,C,?,?,D,L,2,2,0,0,0,1,2,2,VV,CVV,0,0,N,ø,T,0,Ainu,paenultima
len,ø,n,en,len,ulen,eulen,C,KC,CKC,DCKC,CDCKC,heu,ø,h,he,heu,heul,heule,C,CD,CDC,CDCK,CDCKC,11,13,5,4,1,light,schwa,o,c,CD,CKC,C,C,?,C,D,K,3,3,0,1,1,1,2,1,CVV,CVC,0,2,V,V,F,1,heulen,paenultima
be,ø,e,be,ebe,Rebe,ø,K,CK,LCK,CLCK,ø,Re,ø,R,Re,Reb,Rebe,ø,C,CL,CLC,CLCK,ø,10,7,5,3,-1,light,schwa,o,o,CL,CK,C,C,?,?,L,K,2,2,0,0,1,1,2,1,CVV,CV,0,1,N,N,T,1,Rebe,paenultima
zig,ø,g,ig,zig,lzig,alzig,C,KC,AKC,CAKC,KCAKC,sal,ø,s,sa,sal,salz,salzi,C,CK,CKC,CKCA,CKCAK,11,10,3,3,0,light,light,c,c,CKC,AKC,C,A,C,C,K,K,3,3,1,1,1,1,1,1,CVC,CVC,2,2,A,N,F,1,salzig,paenultima
nen,ø,n,en,nen,hnen,ehnen,C,KC,CKC,LCKC,CLCKC,seh,ø,s,se,seh,sehn,sehne,C,CL,CLC,CLCK,CLCKC,7,12,3,4,3,light,schwa,o,c,CL,CKC,C,C,?,C,L,K,3,3,0,1,1,1,2,1,CVV,CVC,0,2,V,V,F,1,sehnen,paenultima
lauf,ø,f,uf,auf,lauf,mlauf,C,DC,CDC,CCDC,KCCDC,Um,ø,U,Um,Uml,Umla,Umlau,K,KC,KCC,KCCD,KCCDC,11,15,5,5,2,light,light,c,c,KC,CDC,?,C,C,C,K,D,2,4,1,1,0,1,1,2,VC,CVVC,1,1,N,V,T,1,Umlauf,paenultima
lein,lein,n,in,ein,lein,nlein,C,DC,CDC,CCDC,KCCDC,W1nn,ø,W,Wa,Wae,Waen,Waenn,C,CK,CKC,CKCC,CKCCD,10,17,3,5,4,light,light,c,c,CKC,CDC,C,C,C,C,K,D,4,4,1,1,1,1,1,2,CVC,CVVC,2,1,N,N,T,1,Waennlein,paenultima
de,ø,e,de,rde,orde,Korde,K,CK,CCK,KCCK,CKCCK,Kor,ø,K,Ko,Kor,Kord,Korde,C,CK,CKC,CKCC,CKCCK,11,7,3,3,-2,light,schwa,c,o,CKC,CK,C,C,C,?,K,K,3,2,1,0,1,1,1,1,CVC,CV,2,1,N,N,T,1,Korde,paenultima
schung,ø,g,ng,ung,hung,chung,C,KC,CKC,KCKC,CKCKC,Mi,ø,M,Mi,Mis,Misc,Misch,C,CK,CKC,CKCK,CKCKC,11,12,5,4,1,light,light,c,c,CK,CKC,C,C,?,C,K,K,2,6,1,1,1,1,1,1,CVC,CVC,2,2,N,V,T,1,Mischung,paenultima
brik,ø,k,ik,rik,brik,abrik,C,LC,CLC,CCLC,KCCLC,Fa,ø,F,Fa,Fab,Fabr,Fabri,C,CK,CKC,CKCC,CKCCL,7,14,3,3,4,light,light,c,c,CK,CCLC,C,CC,?,C,K,L,2,4,1,1,1,2,1,2,CVC,CCVVC,2,1,N,N,T,1,Fabrik,ultima
nie,ø,e,ie,nie,enie,Genie,L,CL,LCL,CLCL,ø,Ge,ø,G,Ge,Gen,Geni,Genie,C,CL,CLC,CLCL,ø,7,11,3,5,2,light,light,o,o,CL,CL,C,C,?,?,L,L,2,3,0,0,1,1,2,2,CVV,CVV,0,0,N,N,T,1,Genie,ultima
ter,ø,r,er,ter,hter,chter,C,KC,CKC,CCKC,KCCKC,ach,ø,a,ac,ach,acht,achte,K,KC,KCC,KCCK,KCCKC,7,11,3,3,2,light,schwa,c,c,KC,CKC,?,C,C,C,K,K,3,3,1,1,0,1,1,1,VC,CVC,1,2,A,A,F,1,achter,paenultima
zwang,ø,g,ng,ang,wang,zwang,C,KC,CKC,ACKC,CACKC,Zunft,ø,Z,Zu,Zun,Zunf,Zunft,A,AK,AKC,AKCC,AKCCC,14,11,2,2,-1,heavy,light,c,c,AKCCC,ACKC,A,AC,CCC,C,K,K,5,5,3,1,1,2,1,1,CVCCC,CCVC,4,3,N,NN,T,2,Zunftzwang,paenultima
ben,ø,n,en,ben,eben,ø,C,KC,CKC,LCKC,ø,e,ø,e,eb,ebe,eben,ø,L,LC,LCK,LCKC,ø,6,10,6,3,2,light,schwa,o,c,L,CKC,?,C,?,C,L,K,1,3,0,1,0,1,2,1,VV,CVC,0,2,ADV,B,F,1,eben,paenultima
ckeln,ø,n,ln,eln,keln,ckeln,C,CC,KCC,CKCC,KCKCC,ga,ø,g,ga,gac,gack,gacke,C,CK,CKC,CKCK,CKCKC,7,14,3,3,4,light,schwa,c,c,CK,CKCC,C,C,?,CC,K,K,2,5,1,2,1,1,1,1,CVC,CVCC,2,3,V,V,F,1,gackeln,paenultima
schlag,ø,g,ag,lag,hlag,chlag,C,LC,CLC,CCLC,CCCLC,Huf,ø,H,Hu,Huf,Hufs,Hufsc,C,CL,CLC,CLCC,CLCCC,10,16,3,4,3,light,light,c,c,CLC,CCLC,C,CC,C,C,L,L,3,6,1,1,1,2,2,2,CVVC,CCVVC,1,1,N,NN,T,2,Hufschlag,paenultima
gen,ø,n,en,gen,ngen,ingen,C,KC,CKC,KCKC,CKCKC,sprin,ø,s,sp,spr,spri,sprin,C,CC,CCC,CCCK,CCCKC,14,12,3,4,-1,light,schwa,c,c,CCCK,CKC,CCC,C,?,C,K,K,5,3,1,1,3,1,1,1,CCCVC,CVC,4,2,V,V,F,1,springen,paenultima
lein,lein,n,in,ein,lein,slein,C,DC,CDC,CCDC,KCCDC,Schl3$,ø,S,Sc,Sch,Schl,Schlo,C,CC,CCK,CCKC,CCKCC,12,17,3,5,3,light,light,c,c,CCKC,CDC,CC,C,C,C,K,D,6,4,1,1,2,1,1,2,CCVC,CVVC,3,1,N,N,T,1,Schloesslein,paenultima
dung,ø,g,ng,ung,dung,ldung,C,KC,CKC,CCKC,KCCKC,Mel,ø,M,Me,Mel,Meld,Meldu,C,CK,CKC,CKCC,CKCCK,13,12,4,4,0,light,light,c,c,CKC,CKC,C,C,C,C,K,K,3,4,1,1,1,1,1,1,CVC,CVC,2,2,N,V,T,1,Meldung,paenultima
geln,ø,n,ln,eln,geln,ngeln,C,CC,KCC,CKCC,KCKCC,krin,ø,k,kr,kri,krin,kring,C,CC,CCK,CCKC,CCKCK,13,16,4,4,2,light,schwa,c,c,CCK,CKCC,CC,C,?,CC,K,K,4,4,1,2,2,1,1,1,CCVC,CVCC,3,3,V,N,F,1,kringeln,paenultima
bern,ø,n,rn,ern,bern,lbern,C,CC,KCC,CKCC,CCKCC,k1l,ø,k,ka,kae,kael,kaelb,C,CK,CKC,CKCC,CKCCK,11,14,3,3,2,light,schwa,c,c,CKC,CKCC,C,C,C,CC,K,K,3,4,1,2,1,1,1,1,CVC,CVCC,2,3,V,V,F,1,kaelbern,paenultima
lich,ø,h,ch,ich,lich,nlich,C,KC,CKC,CCKC,DCCKC,pein,ø,p,pe,pei,pein,peinl,C,CD,CDC,CDCC,CDCCK,14,13,4,4,0,light,light,c,c,CDC,CKC,C,C,C,C,D,K,4,4,1,1,1,1,2,1,CVVC,CVC,1,2,A,N,F,1,peinlich,paenultima
ger,ø,r,er,ger,nger,enger,C,KC,CKC,KCKC,CKCKC,F1n,ø,F,Fa,Fae,Faen,Faeng,C,CK,CKC,CKCK,CKCKC,7,13,3,4,3,light,schwa,c,c,CK,CKC,C,C,?,C,K,K,3,3,1,1,1,1,1,1,CVC,CVC,2,2,N,V,T,1,Faenger,paenultima
$er,ø,r,er,ser,sser,esser,C,KC,CKC,LCKC,CLCKC,Gie,ø,G,Gi,Gie,Gies,Giess,C,CL,CLC,CLCK,CLCKC,9,11,4,3,1,light,schwa,o,c,CL,CKC,C,C,?,C,L,K,3,3,0,1,1,1,2,1,CVV,CVC,0,2,N,V,T,1,Giesser,paenultima
werk,ø,k,rk,erk,werk,rwerk,C,CC,KCC,CKCC,CCKCC,Vor,ø,V,Vo,Vor,Vorw,Vorwe,C,CL,CLC,CLCC,CLCCK,11,12,3,3,1,light,heavy,c,c,CLC,CKCC,C,C,C,CC,L,K,3,4,1,2,1,1,2,1,CVVC,CVCC,1,3,N,PN,T,2,Vorwerk,paenultima
be,ø,e,be,mbe,ombe,lombe,K,CK,CCK,KCCK,CKCCK,Plom,ø,P,Pl,Plo,Plom,Plomb,C,CC,CCK,CCKC,CCKCC,14,7,3,3,-3,light,schwa,c,o,CCKC,CK,CC,C,C,?,K,K,4,2,1,0,2,1,1,1,CCVC,CV,3,1,N,N,T,1,Plombe,paenultima
lich,ø,h,ch,ich,lich,dlich,C,KC,CKC,CCKC,CCCKC,l1nd,ø,l,la,lae,laen,laend,C,CK,CKC,CKCC,CKCCC,14,13,3,4,0,heavy,light,c,c,CKCC,CKC,C,C,CC,C,K,K,4,4,2,1,1,1,1,1,CVCC,CVC,3,2,A,N,F,1,laendlich,paenultima
weg,ø,g,eg,weg,tweg,stweg,C,LC,CLC,CCLC,CCCLC,Dienst,ø,D,Di,Die,Dien,Diens,C,CL,CLC,CLCC,CLCCC,14,8,2,2,-3,heavy,light,c,c,CLCCC,CLC,C,C,CCC,C,L,L,6,3,3,1,1,1,2,2,CVVCCC,CVVC,2,1,N,NN,T,2,Dienstweg,paenultima
maul,ø,l,ul,aul,maul,hmaul,C,DC,CDC,CCDC,KCCDC,Nasch,ø,N,Na,Nas,Nasc,Nasch,C,CK,CKC,CKCC,CKCCD,10,17,3,5,4,light,light,c,c,CKC,CDC,C,C,C,C,K,D,5,4,1,1,1,1,1,2,CVC,CVVC,2,1,N,VN,T,2,Naschmaul,paenultima
baum,ø,m,um,aum,baum,nbaum,C,DC,CDC,CCDC,DCCDC,Ein,ø,E,Ei,Ein,Einb,Einba,D,DC,DCC,DCCD,DCCDC,13,14,6,4,1,light,light,c,c,DC,CDC,?,C,C,C,D,D,3,4,1,1,0,1,2,2,VVC,CVVC,0,1,N,ø,T,2,Einbaum,paenultima
st2ck,ø,k,ck,eck,ueck,tueck,C,KC,CKC,CCKC,CCCKC,Prunk,ø,P,Pr,Pru,Prun,Prunk,C,CC,CCK,CCKC,CCKCC,17,11,3,2,-3,heavy,light,c,c,CCKCC,CCKC,CC,CC,CC,C,K,K,5,5,2,1,2,2,1,1,CCVCC,CCVC,4,3,N,VN,T,2,Prunkstueck,paenultima
schein,ø,n,in,ein,hein,chein,C,DC,CDC,CCDC,LCCDC,Vor,ø,V,Vo,Vor,Vors,Vorsc,C,CL,CLC,CLCC,CLCCD,11,14,3,4,2,light,light,c,c,CLC,CDC,C,C,C,C,L,D,3,6,1,1,1,1,2,2,CVVC,CVVC,1,1,N,N,T,1,Vorschein,paenultima
zen,ø,n,en,zen,tzen,otzen,C,KC,AKC,KAKC,CKAKC,rot,ø,r,ro,rot,rotz,rotze,C,CK,CKA,CKAK,CKAKC,10,10,5,3,0,light,schwa,c,c,CK,AKC,C,A,?,C,K,K,3,3,1,1,1,1,1,1,CVC,CVC,2,2,V,N,F,1,rotzen,paenultima
zahl,ø,l,hl,ahl,zahl,mzahl,C,LC,ALC,CALC,LCALC,Prim,ø,P,Pr,Pri,Prim,Primz,C,CC,CCL,CCLC,CCLCA,16,15,4,5,0,light,light,c,c,CCLC,ALC,CC,A,C,C,L,L,4,4,1,1,2,1,2,2,CCVVC,CVVC,1,1,N,ø,T,0,Primzahl,paenultima
tat,ø,t,at,tat,ltat,hltat,C,LC,CLC,CCLC,LCCLC,Wohl,ø,W,Wo,Woh,Wohl,Wohlt,C,CL,CLC,CLCC,CLCCL,11,12,3,4,1,light,light,c,c,CLC,CLC,C,C,C,C,L,L,4,3,1,1,1,1,2,2,CVVC,CVVC,1,1,N,V,T,1,Wohltat,paenultima
ling,ling,g,ng,ing,ling,rling,C,KC,CKC,CCKC,LCCKC,Lehr,ø,L,Le,Leh,Lehr,Lehrl,C,CL,CLC,CLCC,CLCCK,14,15,4,5,1,light,light,c,c,CLC,CKC,C,C,C,C,L,K,4,4,1,1,1,1,2,1,CVVC,CVC,1,2,N,N,T,1,Lehrling,paenultima
te,ø,e,te,ote,Tote,ø,K,CK,LCK,CLCK,ø,To,ø,T,To,Tot,Tote,ø,C,CL,CLC,CLCK,ø,7,7,3,3,0,light,schwa,o,o,CL,CK,C,C,?,?,L,K,2,2,0,0,1,1,2,1,CVV,CV,0,1,N,A,T,1,Tote,paenultima
kret,ø,t,et,ret,kret,ekret,C,LC,CLC,CCLC,LCCLC,Se,ø,S,Se,Sek,Sekr,Sekre,C,CL,CLC,CLCC,CLCCL,8,11,2,3,2,light,light,c,c,CLC,CLC,C,C,C,C,L,L,2,4,1,1,1,1,2,2,CVVC,CVVC,1,1,N,ø,T,0,Sekret,ultima
neur,ø,r,ur,eur,neur,ineur,C,LC,CLC,LCLC,CLCLC,Mi,ø,M,Mi,Min,Mine,Mineu,C,CL,CLC,CLCL,CLCLC,11,13,5,4,1,light,light,o,c,CL,CLC,C,C,?,C,L,L,2,4,0,1,1,1,2,2,CVV,CVVC,0,1,N,N,T,1,Mineur,ultima
sto$,ø,s,ss,oss,toss,stoss,C,LC,CLC,CCLC,CCCLC,Wind,ø,W,Wi,Win,Wind,Winds,C,CK,CKC,CKCC,CKCCC,13,9,3,2,-2,heavy,light,c,c,CKCC,CCLC,C,CC,CC,C,K,L,4,4,2,1,1,2,1,2,CVCC,CCVVC,3,1,N,NN,T,2,Windstoss,paenultima
ger,ø,r,er,ger,nger,enger,C,KC,CKC,KCKC,CKCKC,S1n,ø,S,Sa,Sae,Saen,Saeng,C,CK,CKC,CKCK,CKCKC,7,13,3,4,3,light,schwa,c,c,CK,CKC,C,C,?,C,K,K,3,3,1,1,1,1,1,1,CVC,CVC,2,2,N,N,T,1,Saenger,paenultima
wandt,ø,t,dt,ndt,andt,wandt,C,CC,KCC,CKCC,KCKCC,ge,ø,g,ge,gew,gewa,gewan,C,CK,CKC,CKCK,CKCKC,7,11,3,2,2,schwa,heavy,o,c,CK,CKCC,C,C,?,CC,K,K,2,5,0,2,1,1,1,1,CV,CVCC,1,3,A,F,F,1,gewandt,ultima
sis,ø,s,is,sis,ysis,hysis,C,KC,CKC,LCKC,CLCKC,Phy,ø,P,Ph,Phy,Phys,Physi,C,CL,CLC,CLCK,CLCKC,9,10,4,3,1,light,light,o,c,CL,CKC,C,C,?,C,L,K,3,3,0,1,1,1,2,1,CVV,CVC,0,2,N,N,T,1,Physis,paenultima
log,ø,g,og,log,olog,rolog,C,LC,CLC,LCLC,CLCLC,Pro,ø,P,Pr,Pro,Prol,Prolo,C,CC,CCL,CCLC,CCLCL,11,11,3,3,0,light,light,o,c,CCL,CLC,CC,C,?,C,L,L,3,3,0,1,2,1,2,2,CCVV,CVVC,1,1,N,ø,T,0,Prolog,ultima
gen,ø,n,en,gen,egen,aegen,C,KC,CKC,LCKC,CLCKC,schr1,ø,s,sc,sch,schr,schra,C,CC,CCL,CCLC,CCLCK,11,10,3,3,0,light,schwa,o,c,CCL,CKC,CC,C,?,C,L,K,5,3,0,1,2,1,2,1,CCVV,CVC,1,2,V,A,F,1,schraegen,paenultima
che,ø,e,he,che,eche,aeche,K,CK,KCK,CKCK,CCKCK,Schw1,ø,S,Sc,Sch,Schw,Schwa,C,CC,CCK,CCKC,CCKCK,8,7,2,3,0,light,schwa,c,o,CCK,CK,CC,C,?,?,K,K,5,3,1,0,2,1,1,1,CCVC,CV,3,1,N,A,T,1,Schwaeche,paenultima
lo,ø,o,lo,olo,Solo,ø,L,CL,LCL,CLCL,ø,So,ø,S,So,Sol,Solo,ø,C,CL,CLC,CLCL,ø,7,10,3,5,2,light,light,o,o,CL,CL,C,C,?,?,L,L,2,2,0,0,1,1,2,2,CVV,CVV,0,0,N,A,T,1,Solo,paenultima
ciert,ø,t,rt,ert,iert,ciert,C,CC,LCC,ALCC,CALCC,for,ø,f,fo,for,forc,forci,C,CK,CKC,CKCA,CKCAL,11,14,3,3,2,light,heavy,c,c,CKC,ALCC,C,A,C,CC,K,L,3,5,1,2,1,1,1,2,CVC,CVVCC,2,1,A,F,F,1,forciert,ultima
cken,ø,n,en,ken,cken,ecken,C,KC,CKC,KCKC,CKCKC,de,ø,d,de,dec,deck,decke,C,CK,CKC,CKCK,CKCKC,7,10,3,3,2,light,schwa,c,c,CK,CKC,C,C,?,C,K,K,2,4,1,1,1,1,1,1,CVC,CVC,2,2,V,V,F,1,decken,paenultima
