syl_len0,syl_len1,syl_len2,syl_len3,syl_len4,syl0,syl1,syl2,syl3,syl4,nk_suffix,praefix,basic_pos,comp_struct,sa_struct,prae_class,praefix1,praefix2,praefix3,praefix4,praefix5,suffix1,suffix2,suffix3,suffix4,suffix5,suff_class,rhyme0,rhyme1,rhyme2,rhyme3,rhyme4,cv_ratio0,cv_ratio1,cv_ratio2,cv_ratio3,cv_ratio4,koda_len0,koda_len1,koda_len2,koda_len3,koda_len4,onset_len0,onset_len1,onset_len2,onset_len3,onset_len4,nucleus_len0,nucleus_len1,nucleus_len2,nucleus_len3,nucleus_len4,comp_len,sonority0,sonority1,sonority2,sonority3,sonority4,sonority_ratio0,sonority_ratio1,sonority_ratio2,sonority_ratio3,sonority_ratio4,sonority_dir,syl_class0,syl_class1,syl_class2,syl_class3,syl_class4,onset_class0,onset_class1,onset_class2,onset_class3,onset_class4,koda_class0,koda_class1,koda_class2,koda_class3,koda_class4,nucleus_class0,nucleus_class1,nucleus_class2,nucleus_class3,nucleus_class4,syl_weight0,syl_weight1,syl_weight2,syl_weight3,syl_weight4,nomen,sylcnt,stress_class
3,3,3,5,3,W3r,ter,ver,zeich,nis,is,ø,N,NN,SAS,ø,C,CK,CKC,CKCC,CKCCK,C,KC,CKC,CCKC,DCCKC,noacc,CVC,CVC,CVC,CVVC,CVC,2,2,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,111,111,111,201,1101,2,2,2,2,2,1,CKC,CKC,CKC,ADC,CKC,C,C,C,A,C,C,C,C,C,C,K,K,K,D,K,1,0,1,1,1,T,5,prima
1,2,3,2,3,E,pi,lep,ti,ker,er,ø,N,N,SA,ø,L,LC,LCL,LCLC,LCLCK,C,KC,CKC,LCKC,CLCKC,ø,VV,CVV,CVC,CVV,CVC,0,0,2,0,2,0,0,1,0,1,0,1,1,1,1,2,2,1,2,1,1,1,101,111,101,111,4,3,2,3,2,1,L,CL,CKC,CL,CKC,?,C,C,C,C,?,?,C,?,C,L,L,K,L,K,1,1,1,1,0,T,5,antepaenultima
3,5,5,2,3,ent,schei,dungs,f1,hig,ig,ent,A,NA,SAS,noacc,K,KC,KCC,KCCC,KCCCD,C,KC,LKC,CLKC,CCLKC,ø,VCC,CVV,CVCC,CVV,VC,2,0,3,0,1,2,0,2,0,1,0,1,1,1,0,1,2,1,2,1,2,1101,101,1201,101,101,2,3,2,2,3,-1,KCC,CD,CKCC,CL,KC,?,C,C,C,?,CC,?,CC,?,C,K,D,K,L,K,2,1,2,1,1,F,5,sekunda
2,3,2,3,4,Al,tar,sa,kra,ment,ent,ø,N,NN,SS,ø,K,KC,KCC,KCCL,KCCLC,C,CC,KCC,CKCC,KCKCC,ø,VC,CVVC,CVC,CCVC,CVCC,1,1,2,3,3,1,1,1,1,2,0,1,1,2,1,1,2,1,1,1,2,11,111,101,111,2101,3,3,2,2,2,1,KC,CLC,CK,CCK,CKCC,?,C,C,CC,C,C,C,?,?,CC,K,L,K,K,K,1,1,1,1,2,T,5,sekunda
2,2,2,2,6,mi,li,ta,ri,stisch,isch,ø,A,N,SA,ø,C,CL,CLC,CLCL,CLCLC,C,KC,CKC,CCKC,KCCKC,ø,CVV,CVV,CVC,CVC,CVC,0,0,2,2,2,0,0,1,1,1,1,1,1,1,1,2,2,1,1,1,1,1001,11,101,111,201,3,4,2,3,2,-1,CL,CL,CK,CKC,CKC,C,C,C,C,C,?,?,?,C,C,L,L,K,K,K,1,1,1,1,1,F,5,paenultima
6,3,2,5,3,Schlan,gen,be,schw3,rer,er,ø,N,NV,ø,ø,C,CC,CCK,CCKC,CCKCK,C,KC,CKC,LCKC,CLCKC,ø,CCVC,CVC,CV,CCVV,CVC,3,2,1,1,2,1,1,0,0,1,2,1,1,2,1,1,1,1,2,1,2,111,2001,101,201,21,2,2,2,2,3,-1,CCK,CKC,CK,CCL,CKC,CC,C,C,CC,C,?,C,?,?,C,K,K,K,L,K,1,0,0,1,0,T,5,prima
3,4,5,2,4,ver,hand,lungs,be,reit,eit,ver,A,NA,SAS,noacc,C,CK,CKC,CKCC,CKCCK,C,DC,CDC,KCDC,CKCDC,ø,CVC,CVC,CCVCC,CV,CVVC,2,2,4,1,1,1,1,2,0,1,1,1,2,1,1,1,1,1,1,2,2,111,1101,1211,101,111,2,2,2,2,3,-1,CKC,CKC,CCKCC,CK,CDC,C,C,CC,C,C,C,C,CC,?,C,K,K,K,K,D,1,1,2,0,1,F,5,sekunda
4,3,3,2,3,Bril,len,fut,te,ral,al,ø,N,NN,SAS,ø,C,CC,CCK,CCKC,CCKCK,C,LC,CLC,KCLC,CKCLC,ø,CCVC,CVC,CVC,CVC,VVC,3,2,2,2,0,1,1,1,1,1,2,1,1,1,0,1,1,1,1,2,2,111,1011,101,111,11,3,3,3,2,4,-1,CCK,CKC,CK,CKC,LC,CC,C,C,C,?,?,C,?,C,C,K,K,K,K,L,1,0,1,0,1,T,5,prima
3,3,2,4,5,m2t,ter,li,cher,seits,eits,ø,ADV,AN,ø,ø,C,CK,CKC,CKCK,CKCKC,A,DA,CDA,CCDA,KCCDA,ø,CVC,CVC,CVC,CVC,CVVC,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1001,111,11,111,201,3,2,4,2,2,-1,CK,CKC,CK,CKC,CDA,C,C,C,C,C,?,C,?,C,A,K,K,K,K,D,1,0,1,0,1,F,5,prima
2,3,3,2,2,In,fil,tra,ti,on,on,ø,N,R,SA,ø,K,KC,KCC,KCCK,KCCKC,C,LC,LLC,ALLC,KALLC,ø,VC,CVC,CCVC,CVV,VVC,1,2,3,0,0,1,1,1,0,1,0,1,2,1,0,1,1,1,2,2,1,1001,111,111,101,1001,3,3,2,3,3,-1,KC,CKC,CCK,AL,LC,?,C,CC,A,?,C,C,?,?,C,K,K,K,L,L,1,1,1,1,1,T,5,ultima
5,2,3,2,3,schul,di,ger,ma,$en,en,ø,ADV,A,SA,ø,C,CK,CKC,CKCC,CKCCL,C,KC,CKC,LCKC,CLCKC,ø,CVC,CVV,CVC,CVV,CVC,2,0,2,0,2,1,0,1,0,1,1,1,1,1,1,1,2,1,2,1,1,111,101,111,1001,1101,3,3,2,4,2,1,CKC,CL,CKC,CL,CKC,C,C,C,C,C,C,?,C,?,C,K,L,K,L,K,1,1,0,1,0,F,5,multa
2,3,3,3,3,ne,bel,ver,han,gen,en,ø,A,ø,SS,ø,C,CL,CLC,CLCK,CLCKC,C,KC,CKC,KCKC,CKCKC,ø,CVV,CVC,CVC,CVC,CVC,0,2,2,2,2,0,1,1,1,1,1,1,1,1,1,2,1,1,1,1,2,1001,111,111,101,2001,3,2,2,2,2,1,CL,CKC,CKC,CK,CKC,C,C,C,C,C,?,C,C,?,C,L,K,K,K,K,1,0,1,1,0,F,5,prima
1,2,2,2,2,A,gi,ta,ti,on,on,ø,N,R,SA,ø,K,KC,KCL,KCLC,KCLCK,C,LC,LLC,ALLC,KALLC,ø,VC,CVV,CVC,CVV,VVC,1,0,2,0,0,1,0,1,0,1,0,1,1,1,0,1,2,1,2,2,1,1,101,101,101,1001,4,3,2,3,3,1,K,CL,CK,AL,LC,?,C,C,A,?,?,?,?,?,C,K,L,K,L,L,1,1,1,1,1,T,5,ultima
3,2,3,3,3,ent,ge,gen,lau,fen,en,ø,V,PV,SS,ø,K,KC,KCC,KCCC,KCCCL,C,KC,CKC,DCKC,CDCKC,ø,VCC,CVV,CVC,CVV,CVC,2,0,2,0,2,2,0,1,0,1,0,1,1,1,1,1,2,1,2,1,2,1101,101,1101,11,1101,2,2,2,4,2,-1,KCC,CL,CKC,CD,CKC,?,C,C,C,C,CC,?,C,?,C,K,L,K,D,K,2,1,0,1,0,F,5,sekunda
2,2,2,1,5,ve,ne,z2,e,lisch,isch,ø,A,ø,ø,ø,C,CL,CLC,CLCL,CLCLA,C,KC,CKC,LCKC,LLCKC,ø,CVV,CVV,CVV,VV,CVC,0,0,0,0,2,0,0,0,0,1,1,1,1,0,1,2,2,2,2,1,0,101,1001,101,1,111,2,3,3,4,3,-1,CL,CL,AL,L,CKC,C,C,A,?,C,?,?,?,?,C,L,L,L,L,K,1,1,1,1,1,F,5,paenultima
3,3,3,3,3,ver,kom,pli,zie,ren,en,ver,V,V,AS,noacc,C,CK,CKC,CKCC,CKCCK,C,KC,CKC,LCKC,ALCKC,ø,CVC,CVC,CCVV,CVV,CVC,2,2,1,0,2,1,1,0,0,1,1,1,2,1,1,1,1,2,2,1,1,111,1101,111,101,1011,2,2,3,3,3,1,CKC,CKC,CCL,AL,CKC,C,C,CC,A,C,C,C,?,?,C,K,K,L,L,K,1,1,1,1,0,F,5,paenultima
3,3,2,3,4,Sie,ges,ge,wi$,heit,eit,ø,N,A,SA,ø,C,CL,CLC,CLCK,CLCKC,C,DC,CDC,CCDC,KCCDC,ø,CVV,CVC,CV,CVC,CVVC,0,2,1,2,1,0,1,0,1,1,1,1,1,1,1,2,1,1,1,2,1,101,201,101,201,201,3,2,2,2,2,1,CL,CKC,CK,CKC,CDC,C,C,C,C,C,?,C,?,C,C,L,K,K,K,D,1,0,0,1,1,T,5,prima
2,3,3,2,3,in,tel,lek,t2,ell,ell,ø,A,N,SA,ø,K,KC,KCC,KCCK,KCCKC,C,KC,LKC,CLKC,CCLKC,ø,VC,CVC,CVC,CVV,VC,1,2,2,0,1,1,1,1,0,1,0,1,1,1,0,1,1,1,2,1,1,1001,101,111,101,11,3,2,2,3,3,-1,KC,CK,CKC,CL,KC,?,C,C,C,?,C,?,C,?,C,K,K,K,L,K,1,1,1,1,1,F,5,ultima
3,2,2,3,3,Pro,me,na,den,weg,eg,ø,N,NN,SAS,ø,C,CC,CCL,CCLC,CCLCK,C,LC,CLC,CCLC,KCCLC,ø,CCVV,CV,CVV,CVC,CVVC,1,1,0,2,1,0,0,0,1,1,2,1,1,1,1,2,1,2,1,2,2,111,1001,1001,1101,201,2,3,4,2,2,1,CCL,CK,CL,CKC,CLC,CC,C,C,C,C,?,?,?,C,C,L,K,L,K,L,1,0,1,0,1,T,5,antepaenultima
2,3,5,4,2,Zu,las,sungs,stel,le,e,zu,N,NN,SAS,acc,A,AL,ALC,ALCK,ALCKC,K,CK,KCK,CKCK,CCKCK,ø,CVV,CVC,CVCC,CCVC,CV,0,2,3,3,1,0,1,2,1,0,1,1,1,2,1,2,1,1,1,1,2,101,11,1201,201,11,3,3,2,2,3,1,AL,CK,CKCC,CCK,CK,A,C,C,CC,C,?,?,CC,?,?,L,K,K,K,K,1,1,2,1,0,T,5,prima
3,3,2,2,2,Pro,mul,ga,ti,on,on,ø,N,R,SA,ø,C,CC,CCL,CCLC,CCLCK,C,LC,LLC,ALLC,KALLC,ø,CCVV,CVC,CVC,CVV,VVC,1,2,2,0,0,0,1,1,0,1,2,1,1,1,0,2,1,1,2,2,1,111,1011,101,101,1001,2,3,2,3,3,1,CCL,CKC,CK,AL,LC,CC,C,C,A,?,?,C,?,?,C,L,K,K,L,L,1,1,1,1,1,T,5,ultima
1,2,2,3,2,A,mi,no,s1u,re,e,ø,N,ø,SS,ø,K,KC,KCL,KCLC,KCLCL,K,CK,DCK,CDCK,LCDCK,ø,VC,CVV,CVV,CVV,CV,1,0,0,0,1,1,0,0,0,0,0,1,1,1,1,1,2,2,2,1,2,1,1001,1001,101,11,4,3,3,3,3,-1,K,CL,CL,CD,CK,?,C,C,C,C,?,?,?,?,?,K,L,L,D,K,1,1,1,1,0,T,5,sekunda
2,3,2,2,3,in,dis,ku,ta,bel,el,ø,A,A,AS,ø,K,KC,KCC,KCCK,KCCKC,C,KC,CKC,LCKC,CLCKC,ø,VC,CVC,CVV,CVV,CVC,1,2,0,0,2,1,1,0,0,1,0,1,1,1,1,1,1,2,2,1,1,1001,201,101,101,111,3,2,3,3,2,-1,KC,CKC,CL,CL,CKC,?,C,C,C,C,C,C,?,?,C,K,K,L,L,K,1,1,1,1,0,F,5,paenultima
5,3,3,4,4,Spie$,b2r,ger,lich,keit,eit,ø,N,A,SA,ø,C,CC,CCL,CCLC,CCLCC,C,DC,CDC,CCDC,KCCDC,ø,CCVVC,CVC,CVC,CVC,CVVC,1,2,2,2,1,1,1,1,1,1,2,1,1,1,1,2,1,1,1,2,1,301,111,111,111,201,2,3,2,3,2,-1,CCLC,CKC,CKC,CKC,CDC,CC,C,C,C,C,C,C,C,C,C,L,K,K,K,D,1,1,0,1,1,T,5,prima
3,4,2,4,3,Lei,chen,be,g1ng,nis,is,ø,N,NN,SAS,ø,C,CD,CDC,CDCK,CDCKC,C,KC,CKC,CCKC,KCCKC,ø,CVV,CVC,CV,CVC,CVC,0,2,1,2,2,0,1,0,1,1,1,1,1,1,1,2,1,1,1,1,2,11,1101,101,1101,1101,4,2,2,2,2,1,CD,CKC,CK,CKC,CKC,C,C,C,C,C,?,C,?,C,C,D,K,K,K,K,1,0,0,1,1,T,5,prima
1,3,2,2,2,E,men,da,ti,on,on,ø,N,ø,ø,ø,L,LC,LCK,LCKC,LCKCC,C,LC,LLC,ALLC,KALLC,ø,VV,CVC,CVC,CVV,VVC,0,2,2,0,0,0,1,1,0,1,0,1,1,1,0,2,1,1,2,2,0,1,2001,101,101,1001,4,2,2,3,3,1,L,CKC,CK,AL,LC,?,C,C,A,?,?,C,?,?,C,L,K,K,L,L,1,1,1,1,1,T,5,ultima
3,3,3,2,2,Wie,der,vor,la,ge,e,ø,N,ø,SS,ø,C,CL,CLC,CLCK,CLCKC,K,CK,LCK,CLCK,CCLCK,ø,CVV,CVC,CVVC,CVV,CV,0,2,1,0,1,0,1,1,0,0,1,1,1,1,1,2,1,2,2,1,2,101,111,111,11,101,3,2,2,4,2,-1,CL,CKC,CLC,CL,CK,C,C,C,C,C,?,C,C,?,?,L,K,L,L,K,1,0,1,1,0,T,5,prima
2,3,2,5,3,ei,sen,be,schla,gen,en,ø,A,ø,SS,ø,D,DC,DCK,DCKC,DCKCC,C,KC,CKC,LCKC,CLCKC,ø,VV,CVC,CV,CCVV,CVC,0,2,1,1,2,0,1,0,0,1,0,1,1,2,1,2,1,1,2,1,2,1,1101,101,111,1101,6,2,2,3,2,1,D,CKC,CK,CCL,CKC,?,C,C,CC,C,?,C,?,?,C,D,K,K,L,K,1,0,0,1,0,F,5,prima
2,2,4,2,3,Ba,ra,cken,la,ger,er,ø,N,NN,SAS,ø,C,CK,CKC,CKCK,CKCKC,C,KC,CKC,LCKC,CLCKC,ø,CVC,CVC,CVC,CVV,CVC,2,2,2,0,2,1,1,1,0,1,1,1,1,1,1,1,1,1,2,1,2,101,11,1101,11,111,2,3,2,4,2,1,CK,CK,CKC,CL,CKC,C,C,C,C,C,?,?,C,?,C,K,K,K,L,K,1,1,0,1,0,T,5,sekunda
2,2,3,2,3,Re,zi,pro,zi,t1t,1t,ø,N,A,SA,ø,C,CL,CLA,CLAL,CLALC,C,LC,CLC,LCLC,ALCLC,ø,CVV,CVVC,CVV,CVV,CVVC,0,1,0,0,1,0,1,0,0,1,1,1,1,1,1,2,2,2,2,2,1,11,201,11,101,201,3,2,3,3,2,1,CL,ALC,CL,AL,CLC,C,A,C,A,C,?,C,?,?,C,L,L,L,L,L,1,1,1,1,1,T,5,ultima
2,3,2,3,4,An,nah,me,ver,merk,erk,an,N,NN,SS,acc,K,KC,KCC,KCCL,KCCLC,C,CC,KCC,CKCC,CCKCC,ø,VC,CVV,CV,CVC,CVCC,1,0,1,2,3,1,0,0,1,2,0,1,1,1,1,1,2,1,1,1,2,1001,1001,1001,111,1111,3,4,3,2,2,-1,KC,CL,CK,CKC,CKCC,?,C,C,C,C,C,?,?,C,CC,K,L,K,K,K,1,1,0,1,2,T,5,prima
3,3,2,1,4,kon,zep,ti,o,nell,ell,ø,A,N,SA,ø,C,CK,CKC,CKCA,CKCAK,C,KC,CKC,LCKC,LLCKC,ø,CVC,CVC,CVV,VV,CVC,2,2,0,0,2,1,1,0,0,1,1,1,1,0,1,1,1,2,2,1,1,1101,201,101,1,1011,2,2,3,4,3,-1,CKC,AKC,AL,L,CKC,C,A,A,?,C,C,C,?,?,C,K,K,L,L,K,1,1,1,1,1,F,5,ultima
2,2,2,2,2,Ab,so,lu,ti,on,on,ø,N,R,SA,ø,K,KC,KCC,KCCL,KCCLC,C,LC,LLC,ALLC,LALLC,ø,VC,CVV,CVV,CVV,VVC,1,0,0,0,0,1,0,0,0,1,0,1,1,1,0,1,2,2,2,2,1,101,101,11,101,1001,2,2,4,3,3,1,KC,CL,CL,AL,LC,?,C,C,A,?,C,?,?,?,C,K,L,L,L,L,1,1,1,1,1,T,5,ultima
1,3,2,3,4,a,tem,be,rau,bend,end,ø,A,ø,SS,ø,L,LC,LCK,LCKC,LCKCC,C,CC,KCC,CKCC,DCKCC,ø,VV,CVC,CV,CVV,CVCC,0,2,1,0,3,0,1,0,0,2,0,1,1,1,1,2,1,1,2,1,2,1,1101,101,11,1201,6,2,2,4,2,1,L,CKC,CK,CD,CKCC,?,C,C,C,C,?,C,?,?,CC,L,K,K,D,K,1,0,0,1,0,F,5,prima
3,2,2,3,3,spe,zi,fi,zie,ren,en,ø,V,R,SA,ø,C,CC,CCL,CCLA,CCLAL,C,KC,CKC,LCKC,ALCKC,ø,CCVV,CVV,CVV,CVV,CVC,1,0,0,0,2,0,0,0,0,1,2,1,1,1,1,2,2,2,2,1,1,201,101,101,101,1011,2,3,3,3,3,1,CCL,AL,CL,AL,CKC,CC,A,C,A,C,?,?,?,?,C,L,L,L,L,K,1,1,1,1,0,F,5,paenultima
2,3,3,3,2,un,n2t,zer,wei,se,e,ø,ADV,A,SAA,ø,K,KC,KCC,KCCK,KCCKA,K,CK,DCK,CDCK,CCDCK,ø,VC,CVC,CVC,CVV,CV,1,2,2,0,1,1,1,1,0,0,0,1,1,1,1,1,1,1,2,1,1,1001,1001,111,101,101,3,3,2,3,2,-1,KC,CK,AKC,CD,CK,?,C,A,C,C,C,?,C,?,?,K,K,K,D,K,1,1,0,1,0,F,5,multa
2,3,3,4,2,Re,vol,ver,pres,se,e,ø,N,NN,SS,ø,C,CL,CLC,CLCK,CLCKC,K,CK,KCK,CKCK,CCKCK,ø,CVV,CVC,CVC,CCVC,CV,0,2,2,3,1,0,1,1,1,0,1,1,1,2,1,2,1,1,1,1,2,11,111,111,111,101,3,2,2,2,2,1,CL,CKC,CKC,CCK,CK,C,C,C,CC,C,?,C,C,?,?,L,K,K,K,K,1,1,1,1,0,T,5,sekunda
2,3,2,3,4,un,aus,ge,gli,chen,en,ø,A,A,AS,ø,K,KC,KCD,KCDC,KCDCC,C,KC,CKC,KCKC,CKCKC,ø,VC,VVC,CV,CCVC,CVC,1,0,1,3,2,1,1,0,1,1,0,0,1,2,1,1,2,1,1,1,1,1001,101,101,111,1101,3,3,2,3,2,1,KC,DC,CK,CCK,CKC,?,?,C,CC,C,C,C,?,?,C,K,D,K,K,K,1,1,0,1,0,F,5,prima
3,3,3,3,4,wei,ter,ver,mit,teln,eln,ø,V,BV,SS,ø,C,CD,CDC,CDCK,CDCKC,C,CC,KCC,CKCC,KCKCC,ø,CVV,CVC,CVC,CVC,CVCC,0,2,2,2,3,0,1,1,1,2,1,1,1,1,1,2,1,1,1,1,2,101,111,111,1001,1111,3,2,2,3,2,1,CD,CKC,CKC,CK,CKCC,C,C,C,C,C,?,C,C,?,CC,D,K,K,K,K,1,0,1,1,0,F,5,prima
2,3,2,1,2,Ne,kro,bi,o,se,e,ø,N,ø,ø,ø,C,CL,CLC,CLCC,CLCCL,K,CK,LCK,LLCK,CLLCK,ø,CVV,CCVV,CVV,VV,CV,0,1,0,0,1,0,0,0,0,0,1,2,1,0,1,2,2,2,2,1,0,1001,111,101,1,101,3,2,3,4,2,-1,CL,CCL,CL,L,CK,C,CC,C,?,C,?,?,?,?,?,L,L,L,L,K,1,1,1,1,0,T,5,paenultima
1,3,3,5,5,8,ber,zeu,gungs,kraft,aft,ueber,N,NN,SAS,acc,L,LC,LCK,LCKC,LCKCA,C,CC,KCC,CKCC,CCKCC,ø,VV,CVC,CVV,CVCC,CCVCC,0,2,0,3,4,0,1,0,2,2,0,1,1,1,2,2,1,2,1,1,2,1,111,101,1201,311,5,2,3,2,2,1,L,CKC,AD,CKCC,CCKCC,?,C,A,C,CC,?,C,?,CC,CC,L,K,D,K,K,1,0,1,2,2,T,5,antepaenultima
2,3,2,3,4,au,$er,be,ruf,lich,ich,ø,A,ø,SS,ø,D,DC,DCK,DCKC,DCKCC,C,KC,CKC,CCKC,LCCKC,noacc,VV,CVC,CV,CVVC,CVC,0,2,1,1,2,0,1,0,1,1,0,1,1,1,1,2,1,1,2,1,2,1,111,101,111,111,6,2,2,3,3,1,D,CKC,CK,CLC,CKC,?,C,C,C,C,?,C,?,C,C,D,K,K,L,K,1,0,0,1,1,F,5,prima
1,2,2,2,3,A,ka,de,mi,ker,er,ø,N,N,SA,ø,K,KC,KCK,KCKC,KCKCL,C,KC,CKC,LCKC,CLCKC,ø,VC,CVC,CVV,CVV,CVC,1,2,0,0,2,1,1,0,0,1,0,1,1,1,1,1,1,2,2,1,1,1,101,101,1001,111,4,2,2,3,2,1,K,CK,CL,CL,CKC,?,C,C,C,C,?,?,?,?,C,K,K,L,L,K,1,1,1,1,0,T,5,antepaenultima
3,3,2,3,3,Wan,der,ar,bei,ter,er,ø,N,VN,SS,ø,C,CK,CKC,CKCC,CKCCK,C,KC,CKC,DCKC,CDCKC,ø,CVC,CVC,VC,CVV,CVC,2,2,1,0,2,1,1,1,0,1,1,1,0,1,1,1,1,1,2,1,2,1101,111,11,101,111,2,2,3,3,2,-1,CKC,CKC,KC,CD,CKC,C,C,?,C,C,C,C,C,?,C,K,K,K,D,K,1,0,1,1,0,T,5,prima
4,2,2,2,1,Gro$,fa,mi,li,e,e,ø,N,AN,SS,ø,C,CC,CCL,CCLC,CCLCC,K,LK,CLK,LCLK,CLCLK,ø,CCVVC,CVC,CVV,CVV,V,1,2,0,0,0,1,1,0,0,0,2,1,1,1,0,2,1,2,2,1,2,211,101,1001,11,1,2,2,3,4,4,-1,CCLC,CK,CL,CL,K,CC,C,C,C,?,C,?,?,?,?,L,K,L,L,K,1,1,1,1,0,T,5,prima
2,3,2,4,2,An,nah,me,stel,le,e,an,N,NN,SS,acc,K,KC,KCC,KCCL,KCCLC,K,CK,KCK,CKCK,CCKCK,ø,VC,CVV,CV,CCVC,CV,1,0,1,3,1,1,0,0,1,0,0,1,1,2,1,1,2,1,1,1,2,1001,1001,1001,201,11,3,4,3,2,3,-1,KC,CL,CK,CCK,CK,?,C,C,CC,C,C,?,?,?,?,K,L,K,K,K,1,1,0,1,0,T,5,prima
1,2,2,2,5,a,gi,ta,to,risch,isch,ø,A,N,SA,ø,K,KC,KCL,KCLC,KCLCL,C,KC,CKC,LCKC,CLCKC,ø,VC,CVV,CVV,CVV,CVC,1,0,0,0,2,1,0,0,0,1,0,1,1,1,1,1,2,2,2,1,1,1,101,101,101,111,4,3,3,2,3,1,K,CL,CL,CL,CKC,?,C,C,C,C,?,?,?,?,C,K,L,L,L,K,1,1,1,1,1,F,5,paenultima
3,3,3,3,3,ter,ras,sen,f3r,mig,ig,ø,A,NN,ø,ø,C,CK,CKC,CKCK,CKCKC,C,KC,CKC,CCKC,KCCKC,noacc,CVC,CVC,CVC,CVC,CVC,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,101,11,1101,111,1101,2,3,2,2,2,1,CK,CK,CKC,CKC,CKC,C,C,C,C,C,?,?,C,C,C,K,K,K,K,K,1,1,0,1,1,F,5,sekunda
4,2,2,2,3,R3nt,ge,no,lo,gie,ie,ø,N,N,SA,ø,C,CK,CKC,CKCC,CKCCC,L,CL,LCL,CLCL,LCLCL,ø,CVCC,CV,CVV,CVV,CVV,3,1,0,0,0,2,0,0,0,0,1,1,1,1,1,1,1,2,2,2,1,1111,101,1001,11,101,2,2,3,3,3,-1,CKCC,CK,CL,CL,CL,C,C,C,C,C,CC,?,?,?,?,K,K,L,L,L,2,0,1,1,1,T,5,ultima
1,3,3,5,4,2,ber,zeu,gungs,treu,eu,ueber,A,NA,SAS,acc,L,LC,LCK,LCKC,LCKCA,D,CD,CCD,CCCD,CCCCD,ø,VV,CVC,CVV,CVCC,CCVV,0,2,0,3,1,0,1,0,2,0,0,1,1,1,2,2,1,2,1,2,2,1,111,101,1201,111,5,2,3,2,3,1,L,CKC,AD,CKCC,CCD,?,C,A,C,CC,?,C,?,CC,?,L,K,D,K,D,1,0,1,2,1,F,5,antepaenultima
1,3,4,2,4,8,ber,stei,ge,rung,ung,ueber,N,V,SA,acc,L,LC,LCK,LCKC,LCKCC,C,KC,CKC,KCKC,CKCKC,ø,VV,CVC,CCVV,CV,CVC,0,2,1,1,2,0,1,0,0,1,0,1,2,1,1,2,1,2,1,1,1,1,111,201,101,1011,5,2,2,2,3,1,L,CKC,CCD,CK,CKC,?,C,CC,C,C,?,C,?,?,C,L,K,D,K,K,1,0,1,0,1,T,5,antepaenultima
2,4,2,3,3,au,then,ti,sie,ren,en,ø,V,N,SA,ø,D,DC,DCK,DCKC,DCKCC,C,KC,CKC,LCKC,CLCKC,ø,VV,CVC,CVV,CVV,CVC,0,2,0,0,2,0,1,0,0,1,0,1,1,1,1,2,1,2,2,1,1,1,1101,101,101,1011,6,2,3,3,3,1,D,CKC,CL,CL,CKC,?,C,C,C,C,?,C,?,?,C,D,K,L,L,K,1,1,1,1,0,F,5,paenultima
2,3,2,3,3,un,aus,ge,bil,det,et,ø,A,F,AS,ø,K,KC,KCD,KCDC,KCDCC,C,KC,CKC,CCKC,KCCKC,ø,VC,VVC,CV,CVC,CVC,1,0,1,2,2,1,1,0,1,1,0,0,1,1,1,1,2,1,1,1,1,1001,101,101,111,201,3,3,2,3,2,-1,KC,DC,CK,CKC,CKC,?,?,C,C,C,C,C,?,C,C,K,D,K,K,K,1,1,0,1,0,F,5,prima
3,2,2,4,3,lie,be,be,d2rf,tig,ig,ø,A,NA,SS,ø,C,CL,CLC,CLCK,CLCKC,C,KC,CKC,CCKC,CCCKC,ø,CVV,CV,CV,CVCC,CVC,0,1,1,3,2,0,0,0,2,1,1,1,1,1,1,2,1,1,1,1,2,11,101,101,211,201,4,2,2,2,2,1,CL,CK,CK,CKCC,CKC,C,C,C,C,C,?,?,?,CC,C,L,K,K,K,K,1,0,0,2,1,F,5,prima
4,2,2,2,2,Skan,di,na,vi,er,er,ø,N,ø,ø,ø,C,CC,CCK,CCKC,CCKCC,C,KC,LKC,CLKC,LCLKC,ø,CCVC,CVV,CVV,CVV,VC,3,0,0,0,1,1,0,0,0,1,2,1,1,1,0,1,2,2,2,1,0,1201,101,1001,101,11,2,3,4,3,3,-1,CCKC,CL,CL,CL,KC,CC,C,C,C,?,C,?,?,?,C,K,L,L,L,K,1,1,1,1,0,T,5,antepaenultima
1,3,4,4,4,8,ber,sinn,lich,keit,eit,ueber,N,A,SA,acc,L,LC,LCK,LCKC,LCKCC,C,DC,CDC,CCDC,KCCDC,ø,VV,CVC,CVC,CVC,CVVC,0,2,2,2,1,0,1,1,1,1,0,1,1,1,1,2,1,1,1,2,1,1,111,1101,111,201,5,2,2,3,2,1,L,CKC,CKC,CKC,CDC,?,C,C,C,C,?,C,C,C,C,L,K,K,K,D,1,0,1,1,1,T,5,prima
